Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
19-Feb-2026,"INR 1,493,504",120.0,Satish Chand Raghvendram,19-Feb-2026 12:33 PM,kailashnagar.pdf (670.00 KB),kailash nagar,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,2026_REDUP_1103568_5,1338 date 24.12.2025,kailash nagar,1.0,5797474.0,AAMOD CONSTRUCTION,INR,"1,493,504",1,5797474,AAMOD CONSTRUCTION,10-Jan-2026 05:32 PM,Accepted-AOC,awarded,19-Feb-2026 12:33 PM,Finance,ssssssssssssssssss,Satish Chand Raghvendram,19-Feb-2026 12:20 PM,,BOQ Comparative Chart,EE RED,Internal,ae red dao red,Dhruvendra Sharma,10-Feb-2026 05:41 PM,12-Feb-2026 10:00 AM,techsummary_2035229.pdf (629.08 KB),Technical,eeeeeeeeee,Dhruvendra Sharma,10-Feb-2026 05:16 PM,,EE RED,Internal,AE RED DAO RED SPN,Satish Chand Raghvendram,19-Feb-2026 12:24 PM,finsummary_2035229.pdf (724.30 KB),AOC,1.0,DATE CHANGE,Date,,854.0,Nil,Nil,No,kailash nagar,Construction of 168.00 m CC/drain from Shriram Khanna bhattha to Ramladate Yadav house in Kailashnagar Colony,Please refer Tender documents. ,NA ,"14,95,000",Civil Works - Roads,CC WORK ,Rate Contract,90.0,120.0,SHAHJAHANPUR,242001.0,NA ,NA ,NA ,EE RED SHAHJAHANPUR,No ,No,08-Jan-2026 12:00 PM,03-Feb-2026 04:30 PM,08-Jan-2026 12:00 PM,03-Feb-2026 04:00 PM,NA ,NA ,08-Jan-2026 12:00 PM,03-Feb-2026 04:00 PM,12-Feb-2026 10:00 AM,1,Fee/PreQual/Technical,.pdf,tender document,1.0,SBI Bank,"29,900",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,1338 date 24.12.2025,2026_REDUP_1103568_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,EE RED,2nd floor vikas bhawan shahjahanpur,AOC
,,,,,,,,,,,,,,,,2,5824316,ABHISHEK CONTRACTORS,26-Jan-2026 01:55 PM,Rejected-Finance,atpar,19-Feb-2026 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,AOC
