Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
SK,Internal,,Santosh Kumar,16-Feb-2026 01:13 PM,16-Feb-2026 02:00 PM,techsummary_2053983.pdf (868.71 KB),Technical,open,Santosh Kumar,12-Feb-2026 01:16 PM,,19-Feb-2026,"INR 1,034,675.73",60.0,Santosh Kumar,19-Feb-2026 11:10 PM,sa.pdf (289.00 KB),1,5846317,M/S LAXMI PRASAD GUPTA,06-Feb-2026 06:53 PM,Accepted-AOC,l1,19-Feb-2026 11:10 PM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 1, PWD Ghazipur",2026_CEUVZ_1111520_20,Ref No 158/10A Date 17.01.2026,General Rapair and Renewalof Dildarnagar Khajuri Road to Nawal Ka Dera link road,1.0,5846317.0,M/S LAXMI PRASAD GUPTA,INR,"1,034,675.73",Finance,open,Santosh Kumar,17-Feb-2026 12:18 PM,,BOQ Comparative Chart,sk,Internal,,Santosh Kumar,19-Feb-2026 10:48 PM,finsummary_2053983.pdf (289.24 KB),AOC,"1,10,000",Yes,fixed,,Nil,Nil,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 1, PWD Ghazipur",Ref No 158/10A Date 17.01.2026,2026_CEUVZ_1111520_20,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,General Rapair and Renewalof Dildarnagar Khajuri Road to Nawal Ka Dera link road,General Rapair and Renewalof Dildarnagar Khajuri Road to Nawal Ka Dera link road,Please refer Tender documents. ,NA ,"11,00,000",Civil Works,NA ,Tender,90.0,60.0,GHAZIPUR,233001.0,NA ,NA ,NA ,Ghazipur,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,854.0,Nil,Nil,No,02-Feb-2026 12:00 PM,07-Feb-2026 12:30 PM,02-Feb-2026 12:00 PM,07-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 12:00 PM,07-Feb-2026 12:00 PM,16-Feb-2026 02:00 PM,Executive Engineer,CD1 PWD Ghazipur,AOC
,,,,,,,,,,,,,,,,,,2,5845613,SANGRAM RAM,06-Feb-2026 06:28 PM,Rejected-Finance,l2,19-Feb-2026 10:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,AOC
