S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5862672.0,FIROJ KHAN,11-Feb-2026 04:06 PM,Rejected-AOC,lowest 2,20-Feb-2026 03:20 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1108600_1,22/npk/pv-sfc/2025-26,Repair of nali fixing of chennal and slab work at various places at nagar panchayat kithaur,1.0,5862556.0,M/S JAN MOHAMMAD,INR,"967,331.7",20-Feb-2026,"INR 967,331.7",30.0,Pooja Singh,20-Feb-2026 03:20 PM,nalichannalwo.pdf (701.00 KB),awarded,Pooja Singh,Internal,,Pooja Singh,17-Feb-2026 01:18 PM,17-Feb-2026 02:00 PM,techsummary_2046715.pdf (601.73 KB),Finance,accepted,Pooja Singh,20-Feb-2026 02:12 PM,finance_2046715.pdf,BOQ Comparative Chart,Pooja Singh,Internal,,Pooja Singh,20-Feb-2026 02:23 PM,finsummary_2046715.pdf (943.26 KB),Technical,accepted,Pooja Singh,17-Feb-2026 12:26 PM,technical_2046715.pdf,AOC,"1,142",EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,Repair of nali fixing of chennal and slab work at various places at nagar panchayat kithaur,Repair of nali fixing of chennal and slab work at various places at nagar panchayat kithaur,Please refer Tender documents. ,NA ,"9,68,300",Civil Works - Others,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,22-Jan-2026 06:00 PM,13-Feb-2026 11:00 AM,22-Jan-2026 06:00 PM,12-Feb-2026 03:00 PM,NA ,NA ,22-Jan-2026 06:00 PM,12-Feb-2026 03:00 PM,17-Feb-2026 02:00 PM,1,DD - Demand Draft,POOJA SINGH,NP KITHAUR,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,22/npk/pv-sfc/2025-26,2026_DOLBU_1108600_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"96,830",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
2.0,5862556.0,M/S JAN MOHAMMAD,11-Feb-2026 03:39 PM,Accepted-AOC,lowest,20-Feb-2026 03:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
3.0,5859696.0,SUNRISE CONSTRUCTION,10-Feb-2026 02:26 PM,Rejected-AOC,highest,20-Feb-2026 03:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
