Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage
31-Jan-2026,"INR 738,564.64",60.0,Charan Singh Arya,02-May-2026 11:18 AM,LOI2.pdf (744.00 KB),Contract Value Rs. 738564.64,1,5826274,M. I. CONSTRUCTIN,27-Jan-2026 10:52 AM,Rejected-AOC,IInd Lowest Rate,02-Feb-2026 12:03 PM,1.0,5818510.0,Syed Construction,INR,"738,564.64",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1107894_1,1059-2/E.E. BLY/E-Tender/BLY/2025-26 Dt. 20.01.2026,Construction of Drain Work at Vill. Ranth in Satya Veer House to Pappu House (Vidhayak Nidhi),Technical,Technical Bid Opening Summary,Charan Singh Arya,29-Jan-2026 11:55 AM,technical_2045005.pdf,Charan Singh Arya,Internal,"Charan Singh Arya, Satya Pal Singh, Bhaskar Mishra",Charan Singh Arya,30-Jan-2026 03:50 PM,finsummary_2045005.pdf (770.48 KB),Finance,Financial Bid Opening Summary,Charan Singh Arya,30-Jan-2026 03:36 PM,finance_2045005.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Satya Pal Singh, Bhaskar Mishra",Charan Singh Arya,29-Jan-2026 12:06 AM,29-Jan-2026 12:10 PM,techsummary_2045005.pdf (282.23 KB),AOC,Construction of Drain Work at Vill. Ranth in Satya Veer House to Pappu House (Vidhayak Nidhi),Construction of Drain Work at Vill. Ranth in Satya Veer House to Pappu House (Vidhayak Nidhi),Construction of Drain Work at Vill. Ranth in Satya Veer House to Pappu House (Vidhayak Nidhi) ,NA ,"7,39,082",Civil Works - Roads,Construction of Drain Work at Vill. Ranth  ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",20-Jan-2026 05:00 PM,27-Jan-2026 02:00 PM,20-Jan-2026 05:00 PM,27-Jan-2026 01:00 PM,NA ,NA ,20-Jan-2026 05:00 PM,27-Jan-2026 01:00 PM,29-Jan-2026 12:10 PM,"14,800",No,fixed,,EE UPSCIDCO,BAREILLY,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,1059-2/E.E. BLY/E-Tender/BLY/2025-26 Dt. 20.01.2026,2026_SCIDC_1107894_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ","1,062",EE UPSCIDCO,BAREILLY,No,1.0,RTGS - RTGS Payment,AOC
,,,,,,,2,5818510,Syed Construction,22-Jan-2026 03:08 AM,Accepted-AOC,Ist Lowest Rate,02-Feb-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,AOC
