S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
1,5892391,BABA DEEN DAYAL CONSTRUCTION AND SUPPLIERS,18-Feb-2026 01:49 PM,Rejected-Finance,Rejected for L2,27-Feb-2026 01:58 PM,Directorate of Local Bodies UP||Nagar Panchayat Khairagarh Agra,2026_DOLBU_1110193_8,1313/npk/2025-26,Deendayal Dham ke pass sthit Palika pump House se 37 bigha charagah ke nikat nirmanadhin tubel tak jalapurti hetu Duktyle iron Pipe line dalne ka karya,1.0,5892166.0,JAI KAILA MAHARANI CONTRACTOR AND SUPPLYERS,INR,"1,789,127.06",27-Feb-2026,"INR 1,789,127.06",90.0,MOHAMMAD RAZA,27-Feb-2026 02:31 PM,comprativedeendayaldham37bighacharagahpipeline.pdf (595.00 KB),AOC Work Order,Mohammad raza,Internal,Ram nivas pandey JE,MOHAMMAD RAZA,26-Feb-2026 12:35 PM,26-Feb-2026 01:00 PM,techsummary_2050521.pdf (338.21 KB),Finance,financial Bid,MOHAMMAD RAZA,27-Feb-2026 01:02 PM,finance_2050521.pdf,BOQ Comparative Chart,Mohammad raza,Internal,Ram nivas Pandey JE,MOHAMMAD RAZA,27-Feb-2026 01:58 PM,finsummary_2050521.pdf (338.21 KB),Technical,technical bid,MOHAMMAD RAZA,26-Feb-2026 12:33 PM,technical_2050521.pdf,AOC,1.0,Fee/PreQual/Technical,.pdf,BId Document,29-Jan-2026 05:00 PM,19-Feb-2026 12:00 PM,29-Jan-2026 05:30 PM,18-Feb-2026 06:00 PM,NA ,NA ,29-Jan-2026 06:00 PM,18-Feb-2026 06:00 PM,26-Feb-2026 01:00 PM,1.0,FDR - Fixed Deposit,"1,78,900",No,fixed,,Executive Officer,np kheragarh,Deendayal Dham ke pass sthit Palika pump House se 37 bigha charagah ke nikat nirmanadhin tubel tak jalapurti hetu Duktyle iron Pipe line dalne ka karya,water supply,Please refer Tender documents. ,NA ,"17,89,000",Water Supply,NA ,Tender,90.0,90.0,nagar panchayat kheragarh agra,283121.0,NA ,NA ,NA ,Office Nagar Panchayat Kheragarh,No ,No,"4,222",executive officer,np kheragarh,Yes,Directorate of Local Bodies UP||Nagar Panchayat Khairagarh Agra,1313/npk/2025-26,2026_DOLBU_1110193_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,executive officer,nagar panchayat kheragarh,AOC
2,5892166,JAI KAILA MAHARANI CONTRACTOR AND SUPPLYERS,18-Feb-2026 01:09 PM,Accepted-AOC,Accepted being L1,27-Feb-2026 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ Document,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5891767,M/S ANIL KUMAR CONTRACTORS,18-Feb-2026 12:14 PM,Rejected-Finance,Rejected for L3,27-Feb-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
