S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5923231,M/S ABDUL MOIZ CONTRACTOR,24-Feb-2026 11:48 AM,Rejected-AOC,NQ,28-Feb-2026 01:31 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1112216_1,1150/NP/NV/RVA/2025-26,"1. NPP SANDILA ME WARD 6,2 ME NP MUKHYA MARG SE GALLA MANDI HOTE HUE KHATUSHYAM MANDIR TAK NALI VA CC ROAD NIRMAN KARYA",1.0,5906053.0,STAR BUILDERS & SUPPLIERS,INR,"1,654,694.03",28-Feb-2026,"INR 1,654,694.03",60.0,Shiv Kumar,28-Feb-2026 01:31 PM,comp.pdf (150.00 KB),eo and je,Internal,,Shiv Kumar,27-Feb-2026 05:36 PM,27-Feb-2026 05:40 PM,techsummary_2056998.pdf (921.35 KB),Finance,5 admitted,Shiv Kumar,28-Feb-2026 12:54 PM,,BOQ Comparative Chart,eo and je,Internal,,Shiv Kumar,28-Feb-2026 01:04 PM,finsummary_2056998.pdf (150.36 KB),Technical,5 bidder admitted,Shiv Kumar,27-Feb-2026 05:30 PM,,AOC,1.0,Fee/PreQual/Technical,.pdf,tech,1,DD - Demand Draft,EO and JE,sandila,04-Feb-2026 01:15 PM,25-Feb-2026 12:00 PM,04-Feb-2026 01:15 PM,24-Feb-2026 05:00 PM,NA ,NA ,04-Feb-2026 01:15 PM,24-Feb-2026 05:00 PM,27-Feb-2026 05:40 PM,"2,000",adhishashi adhikari nagar palika parishad,sandila,No,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,1150/NP/NV/RVA/2025-26,2026_DOLBU_1112216_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,95,000",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,"1. NPP SANDILA ME WARD 6,2 ME NP MUKHYA MARG SE GALLA MANDI HOTE HUE KHATUSHYAM MANDIR TAK NALI VA CC ROAD NIRMAN KARYA","1. NPP SANDILA ME WARD 6,2 ME NP MUKHYA MARG SE GALLA MANDI HOTE HUE KHATUSHYAM MANDIR TAK NALI VA CC ROAD NIRMAN KARYA",Please refer Tender documents. ,NA ,"19,51,325",Civil Works,NA ,Tender,30.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,AOC
2,5923625,M/S SANJAY TIWARI CONTRACTOR,24-Feb-2026 12:43 PM,Rejected-AOC,NQ,28-Feb-2026 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,boq,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5924480,M/S SUSHIL KUMAR GUPTA CONTRACTOR,24-Feb-2026 03:49 PM,Rejected-AOC,NQ,28-Feb-2026 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5924671,OM NAMAH SHIVAY CONTRACTOR & MANPOWER SUPPLIER,24-Feb-2026 03:32 PM,Rejected-AOC,NQ,28-Feb-2026 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,5923044,RIZWAN AHAMAD THEKEDAR,24-Feb-2026 04:03 PM,Not Admitted-Fee/PreQual/Technical,Others-tender required some emd showing to other department name,27-Feb-2026 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
6,5906053,STAR BUILDERS & SUPPLIERS,21-Feb-2026 01:47 PM,Accepted-AOC,WINNER,28-Feb-2026 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
