Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
23-Feb-2026,"INR 2,563,259.67",60.0,Rajesh Rao,26-Feb-2026 12:01 PM,chaktad.pdf (287.00 KB),L1,1,5848172,DAYA SHANKAR SINGH,08-Feb-2026 08:41 AM,Accepted-AOC,A,26-Feb-2026 12:01 PM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 2, PWD Jaunpur",2026_CEUVZ_1110541_1,168/4A date 27-01-2026,"SR Work of Chaktad Link Road Km-1, 2, 3(300)",1.0,5848172.0,DAYA SHANKAR SINGH,INR,"2,563,259.67",Technical,Responsive letter,Rajesh Rao,13-Feb-2026 12:08 PM,technical_2050892.pdf,EE Rajesh Rao,Internal,EE Rajendra Kumar AE A.Haq,Rajesh Rao,14-Feb-2026 01:12 PM,finsummary_2050892.pdf (302.14 KB),Finance,L1,Rajesh Rao,14-Feb-2026 01:09 PM,finance_2050892.pdf,BOQ Comparative Chart,EE Rajesh Rao,Internal,EE Rajendra Kumar AE A.Haq,Rajesh Rao,13-Feb-2026 12:26 PM,13-Feb-2026 03:30 PM,techsummary_2050892.pdf (302.14 KB),AOC,1,Fee/PreQual/Technical,.pdf,Technical Doc,"SR Work of Chaktad Link Road Km-1, 2, 3(300)","SR Work of Chaktad Link Road Km-1, 2, 3(300)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,60.0,Jaunpur,222002.0,NA ,NA ,NA ,"E.E. Construction Division-2, P.W.D. Jaunpur",No ,No,944.0,Nil,Nil,No,02-Feb-2026 12:00 PM,09-Feb-2026 12:30 PM,02-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,13-Feb-2026 03:30 PM,"2,90,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"E.E. Construction Division-2, P.W.D. Jaunpur","E.E. Construction Division-2, P.W.D. Jaunpur","Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 2, PWD Jaunpur",168/4A date 27-01-2026,2026_CEUVZ_1110541_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,5853205,K C CONSTRUCTION,09-Feb-2026 11:20 AM,Rejected-Finance,NOT ADMITTED,14-Feb-2026 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial Doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
