EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,55,000",No,fixed,,Nil,Nil,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,04/SE/SRE/2025-26,2026_UPIDC_1104240_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"SE IWC,SRE","OFFICE OF THE SE IWC, DEHRADUN ROAD,SRE",LOT-01,Restroration of scouring section on right bank of Khara Power Channal from km. 12.000 to 12.049 and km. 12.100 to 12.130,Please refer Tender documents. ,NA ,"77,10,000",Civil Works,NA ,Tender,90.0,40.0,SAHARANPUR,247001.0,"OFFICE OF THE SE IWC, DEHRADUN ROAD,SRE ","OFFICE OF THE SE IWC, DEHRADUN ROAD,SRE ",31-Jan-2026 03:00 PM ,"OFFICE OF THE SE IWC,SRE",No ,No,27-Jan-2026 11:30 AM,02-Feb-2026 04:00 PM,27-Jan-2026 11:30 AM,02-Feb-2026 03:00 PM,NA ,NA ,27-Jan-2026 11:30 AM,02-Feb-2026 03:00 PM,09-Feb-2026 11:40 AM,"2,714",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documentes,1.0,SBI Bank,AOC,"C.B.YADAV, SE",Internal,"B.P.SINGH, SE, PRAVEEN JOSHIA, EE",CHANDRABHAN YADAV,05-Feb-2026 05:31 PM,09-Feb-2026 11:40 AM,techsummary_2049268.pdf (478.64 KB),Finance,SUMMARY UPLOAD IN FINANCIAL EVALUATION,CHANDRABHAN YADAV,13-Feb-2026 11:03 AM,,BOQ Comparative Chart,C.B.YADAV SE,Internal,"B.P.SINGH, SE, PRAVEEN JOSHIA, EE",CHANDRABHAN YADAV,13-Feb-2026 11:15 AM,finsummary_2049268.pdf (23.81 KB),Technical,SUMMARY UPLOAD IN TECHNICAL EVALUATION,CHANDRABHAN YADAV,05-Feb-2026 05:22 PM,,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,2026_UPIDC_1104240_2,04/SE/SRE/2025-26,LOT-01,1.0,5829824.0,M/s Adesh Kumar Contractor,INR,"3,973,231",1,5834801,BHAI JI CONSTRUCTION,02-Feb-2026 12:36 PM,Rejected-AOC,L5,20-Feb-2026 05:27 PM,19-Feb-2026,"INR 3,973,231",40.0,CHANDRABHAN YADAV,20-Feb-2026 05:26 PM,AOC.pdf (291.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5836875,GANPATI CONSTRUCTIONS,02-Feb-2026 12:22 AM,Rejected-AOC,L3,20-Feb-2026 05:27 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5831811,MOHD RIZWAN CONTRACTOR,31-Jan-2026 07:35 PM,Rejected-AOC,L2,20-Feb-2026 05:27 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5829824,M/s Adesh Kumar Contractor,29-Jan-2026 09:18 PM,Accepted-AOC,L1,20-Feb-2026 05:27 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5837191,M/S SURENDRA KUMAR KAUSHIK,02-Feb-2026 09:20 AM,Rejected-AOC,L4,20-Feb-2026 05:27 PM,,,,,,,,AOC
