Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
02-Feb-2026 12:00 PM,07-Feb-2026 12:30 PM,02-Feb-2026 12:00 PM,07-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 12:00 PM,07-Feb-2026 12:00 PM,16-Feb-2026 02:00 PM,General Rapair and Renewalof Zamania Devaitha Minor to Raipur link road,General Rapair and Renewalof Zamania Devaitha Minor to Raipur link road,Please refer Tender documents. ,NA ,"35,00,000",Civil Works,NA ,Tender,90.0,60.0,GHAZIPUR,233001.0,NA ,NA ,NA ,Ghazipur,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 1, PWD Ghazipur",Ref No 158/10A Date 17.01.2026,2026_CEUVZ_1111520_15,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,"3,50,000",Yes,fixed,,Nil,Nil,Executive Engineer,CD1 PWD Ghazipur,AOC,1,5848669,M/S BHAGIRATHI CONSTRUCTION,07-Feb-2026 10:38 AM,Accepted-AOC,l1,26-Feb-2026 03:21 PM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 1, PWD Ghazipur",2026_CEUVZ_1111520_15,Ref No 158/10A Date 17.01.2026,General Rapair and Renewalof Zamania Devaitha Minor to Raipur link road,1.0,5848669.0,M/S BHAGIRATHI CONSTRUCTION,INR,"3,685,668.6",Finance,open,Santosh Kumar,17-Feb-2026 12:07 PM,,BOQ Comparative Chart,sk,Internal,,Santosh Kumar,26-Feb-2026 03:19 PM,finsummary_2053960.pdf (290.87 KB),Technical,open,Santosh Kumar,12-Feb-2026 01:00 PM,,26-Feb-2026,"INR 3,685,668.6",60.0,Santosh Kumar,26-Feb-2026 03:21 PM,LLDE1.pdf (291.00 KB),SK,Internal,,Santosh Kumar,16-Feb-2026 01:07 PM,16-Feb-2026 02:00 PM,techsummary_2053960.pdf (868.71 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5848946,M/S LALJI CONSTRUCTION,07-Feb-2026 11:40 AM,Rejected-Finance,l2,26-Feb-2026 03:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
