Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
EXECUTIVE ENGINEER,"EE CD E AND M U.P. JAL NIGAM URBAN, VARANASI","U P Jal Nigam (HQ), Lucknow||Chief Engineer (E-M), Lucknow||SE, Elect Mech Circle, Kanpur Nagar||EE Elect Mech Unit Kanpur Nagar",15/E-Tender/01 Dated 05.01.2026,2026_UPJNM_1104743_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"33,000",No,fixed,,"EE CD E AND M U.P. JAL NIGAM URBAN, VARANASI",VARANASI,12-Jan-2026 01:30 PM,06-Feb-2026 01:00 PM,12-Jan-2026 01:30 PM,05-Feb-2026 05:00 PM,NA ,NA ,12-Jan-2026 11:13 AM,05-Feb-2026 05:00 PM,19-Feb-2026 01:00 PM,"3,540","EE CD E AND M U.P. JAL NIGAM URBAN, VARANASI",VARANASI,No,1.0,Fee/PreQual/Technical,.pdf,Technical,"Operation, watch and ward of SCADA automation work of water Supply Trans Varuna, Varanasi associated intake well, WTP and 32 Nos. OHT and CWR.","Operation, watch and ward of SCADA automation work of water Supply Trans Varuna, Varanasi associated intake well, WTP and 32 Nos. OHT and CWR.",As per NIT and Tender Document  ,NA ,,Water Supply,Running Operation  ,Rate Contract,120.0,180.0,Varanasi,221112.0,NA ,NA ,NA ,"EE CD E AND M U.P. JAL NIGAM URBAN, VARANASI",No ,No,1,BG - Bank Guarantee,AOC,P.K. Gupta,Internal,EE AE JET DA,Pawan Kumar Gupta,18-Feb-2026 04:39 PM,19-Feb-2026 01:00 PM,techsummary_2038752.pdf (890.08 KB),Finance,Bid opening summary,Pawan Kumar Gupta,23-Feb-2026 03:31 PM,finance_2038752.pdf,BOQ Comparative Chart,P.K. Gupta,Internal,EE AE JET DA,Pawan Kumar Gupta,23-Feb-2026 03:34 PM,finsummary_2038752.pdf (10488.09 KB),Technical,Bid opening summary,Pawan Kumar Gupta,18-Feb-2026 03:26 PM,technical_2038752.pdf,1.0,5844979.0,Pioneer Drilling Company Pvt. Ltd.,INR,"1,546,731","U P Jal Nigam (HQ), Lucknow||Chief Engineer (E-M), Lucknow||SE, Elect Mech Circle, Kanpur Nagar||EE Elect Mech Unit Kanpur Nagar",2026_UPJNM_1104743_1,15/E-Tender/01 Dated 05.01.2026,"Operation, watch and ward of SCADA automation work of water Supply Trans Varuna, Varanasi associated intake well, WTP and 32 Nos. OHT and CWR.",1.0,5844979.0,Pioneer Drilling Company Pvt. Ltd.,05-Feb-2026 03:38 PM,Accepted-AOC,As per AOC,23-Feb-2026 03:47 PM,24-Feb-2026,"INR 1,546,731",180.0,Pawan Kumar Gupta,23-Feb-2026 03:47 PM,AOCWTP15.pdf (5869.00 KB),As per AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
