Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
23-Feb-2026,"INR 192,096.84",90.0,Munivir singh Rajput,17-Feb-2026 06:28 PM,LOI15GB.pdf (482.00 KB),U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,2026_SCIDC_1114282_1,14/Elect./G B Nagar/2025-26 Dated - 10.02.2026,Installation of 01 Nos. LED Semi Highmast Light in Village Dayanagar Block Dadri District G B Nagar.,1.0,5880974.0,Vishal Electricals,INR,"192,096.84",1,5880102,SANJAY ELECTRIC COMPANY,16-Feb-2026 04:27 PM,Rejected-AOC,2,17-Feb-2026 06:28 PM,Technical,All Bids are Qualified.,Munivir singh Rajput,17-Feb-2026 04:31 PM,technical_2066116.pdf,Shri Munivir Singh,Internal,,Munivir singh Rajput,17-May-2026 11:16 AM,finsummary_2066116.pdf (487.55 KB),Finance,Rate of M/s Vishal Electricals is Accepted.,Munivir singh Rajput,17-Feb-2026 06:22 PM,finance_2066116.pdf,BOQ Comparative Chart,Shri Munivir Singh,Internal,,Munivir singh Rajput,17-Feb-2026 11:16 AM,17-Feb-2026 04:40 PM,techsummary_2066116.pdf (601.73 KB),AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,14/Elect./G B Nagar/2025-26 Dated - 10.02.2026,2026_SCIDC_1114282_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Installation of 01 Nos. LED Semi Highmast Light in Village Dayanagar Block Dadri District G B Nagar.,Installation of 01 Nos. LED Semi Highmast Light in Village Dayanagar Block Dadri District G B Nagar.,Please refer Tender documents. ,NA ,"1,92,289",Electrical Works,NA ,Tender,105.0,90.0,Dadri G B Nagar,203207.0,NA ,NA ,NA ,"H No. - 128, Paschimpuri, Sikandra, Agra.",No ,No,10-Feb-2026 01:45 PM,17-Feb-2026 01:00 PM,10-Feb-2026 01:45 PM,17-Feb-2026 12:00 PM,NA ,NA ,10-Feb-2026 01:45 PM,17-Feb-2026 12:00 PM,17-Feb-2026 04:40 PM,1.0,RTGS - RTGS Payment,Shri Munivir Singh,"Executive Engineer (Elect.) H No. - 128, Paschimpuri, Sikandra, Agra. - 282007",1,Fee/PreQual/Technical,.pdf,NIT,532.0,UPSCIDCO,Ghaziabad,No,"4,000",Yes,fixed,,UPSCIDCO,Ghaziabad,AOC
,,,,,,,,,,,,,,,2,5880974,Vishal Electricals,16-Feb-2026 07:23 PM,Accepted-AOC,1,17-Feb-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,AOC
