Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,SUMMARY LETTER,VIJAY SINGH VERMA,24-Feb-2026 08:27 PM,finance_2045380.pdf,BOQ Comparative Chart,24-Feb-2026,"INR 3,463,960.5",60.0,VIJAY SINGH VERMA,24-Feb-2026 08:38 PM,OPENNIKA.pdf (799.00 KB),CONTRACT LETTER,1,5860989,MAA GEETA CONSTRUCTION AND SUPPLIERS,10-Feb-2026 11:13 PM,Accepted-AOC,1ST RANK,24-Feb-2026 08:38 PM,Directorate of Local Bodies UP||Nagar Panchayat Nawabganj Farrukhabad,2026_DOLBU_1108042_9,1516/NPNAWABGANJ/2025-26,NAGAR PANCHAYAT NAWABGANJ KE VIBHHINNNA WARDDO ME 50 NAG REBOR KA KARYA,1.0,5860989.0,MAA GEETA CONSTRUCTION AND SUPPLIERS,INR,"3,463,960.5",PRAMOD KUMAR SINGH,Internal,VIJAY SINGH VERMA,VIJAY SINGH VERMA,24-Feb-2026 08:29 PM,techsummary_2045380.pdf (799.34 KB),PRAMOD KUMAR SINGH,Internal,ANKIT SINGH. VIJAY SINGH VERMA,VIJAY SINGH VERMA,24-Feb-2026 08:34 PM,finsummary_2045380.pdf (799.34 KB),AOC,Directorate of Local Bodies UP||Nagar Panchayat Nawabganj Farrukhabad,1516/NPNAWABGANJ/2025-26,2026_DOLBU_1108042_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,EXECUTIVE OFFICER,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,21-Jan-2026 10:00 AM,14-Feb-2026 12:00 PM,21-Jan-2026 10:00 AM,13-Feb-2026 05:00 PM,NA ,NA ,21-Jan-2026 10:00 AM,13-Feb-2026 05:00 PM,NAGAR PANCHAYAT NAWABGANJ KE VIBHHINNNA WARDDO ME 50 NAG REBOR KA KARYA,WATER WORK,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,60.0,60.0,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,209501.0,NA ,NA ,NA ,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,No ,No,"6,930",EXECUTIVE OFFICER,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,"3,46,500",No,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,AOC
,,,,,,,,,,,,,2,5860890,M/S DCD CONTRACTOR AND SUPPLIER,10-Feb-2026 10:23 PM,Rejected-AOC,3RD RANK,24-Feb-2026 08:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,FINANCIAL,,,,,,,AOC
,,,,,,,,,,,,,3,5861254,Self,11-Feb-2026 08:45 AM,Rejected-AOC,2ND RANK,24-Feb-2026 08:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
