S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5823237.0,M/S JAI CONSTRUCTION,INR,"1,090,307",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1108007_1,2038 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Dated 20-01-2026,Construction of CC Road work at Shivpur Sukarauli Sampark Marg Se Dr. Ramesh Gautam Ke Ghar tak Block Saltauwa Gopalpur Distt Basti. (Sansad Nidhi Basti),1,5823145,AKANKSHA ASSOCIATES,25-Jan-2026 01:27 PM,Rejected-Finance,L2,13-Feb-2026 04:05 PM,18-Feb-2026,"INR 1,090,307",90.0,Ramesh Bahadur Shahi,18-Feb-2026 05:38 PM,11shivpur.pdf (971.00 KB),M/s jai Consdruction Found L1,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,10-Feb-2026 07:58 PM,11-Feb-2026 09:00 AM,techsummary_2045202.pdf (386.84 KB),Finance,M/S JAI CONSTRUCTION Found L1,Ramesh Bahadur Shahi,13-Feb-2026 04:03 PM,finance_2045202.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,13-Feb-2026 04:05 PM,finsummary_2045202.pdf (702.50 KB),Technical,M/S JAI CONSTRUCTION and M/s AKANKSHA ASSOCIATES Found,Ramesh Bahadur Shahi,10-Feb-2026 07:57 PM,technical_2045202.pdf,AOC,"22,000",No,fixed,,UPSCIDCO,BASTI,21-Jan-2026 09:00 AM,28-Jan-2026 02:00 PM,21-Jan-2026 09:00 AM,28-Jan-2026 01:00 PM,21-Jan-2026 09:00 AM ,28-Jan-2026 01:00 PM ,21-Jan-2026 09:00 AM,28-Jan-2026 01:00 PM,11-Feb-2026 09:00 AM,1,FDR - Fixed Deposit,Construction of CC Road work at Shivpur Sukarauli Sampark Marg Se Dr. Ramesh Gautam Ke Ghar tak Block Saltauwa Gopalpur Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at Shivpur Sukarauli Sampark Marg Se Dr. Ramesh Gautam Ke Ghar tak Block Saltauwa Gopalpur Distt Basti. (Sansad Nidhi Basti),As Given in NIT ,NA ,"10,90,526",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",24-Jan-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2038 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Dated 20-01-2026,2026_SCIDC_1108007_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",UPSCIDCO,BASTI,No,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",1,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,2,5823237,M/S JAI CONSTRUCTION,25-Jan-2026 02:53 PM,Accepted-AOC,L1,18-Feb-2026 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
