Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
854.0,Nil,Nil,No,General repair and Renwal work along with general repair of the link road from Nandganj Gola link road to Chilar,General repair and Renwal work along with general repair of the link road from Nandganj Gola link road to Chilar,Please refer Tender documents. ,NA ,"13,50,000",Civil Works,NA ,Tender,90.0,60.0,GHAZIPUR,233001.0,NA ,NA ,NA ,Ghazipur,No ,No,29-Jan-2026 06:55 PM,06-Feb-2026 12:30 PM,29-Jan-2026 06:55 PM,06-Feb-2026 12:00 PM,NA ,NA ,29-Jan-2026 06:55 PM,06-Feb-2026 12:00 PM,16-Feb-2026 02:00 PM,"1,35,000",Yes,fixed,,Nil,Nil,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 1, PWD Ghazipur",Ref No 157/10A Date 17.01.2026,2026_CEUVZ_1110594_13,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Executive Engineer,CD1 PWD Ghazipur,1.0,SBI Bank,AOC,Finance,open,Santosh Kumar,16-Feb-2026 04:37 PM,,BOQ Comparative Chart,sk,Internal,,Santosh Kumar,19-Feb-2026 11:38 PM,finsummary_2051228.pdf (291.40 KB),1.0,5844195.0,SANGRAM RAM,INR,"949,259.62",1,5841275,ABHISHEK ENTERPRISES,04-Feb-2026 07:03 PM,Rejected-Finance,l5,19-Feb-2026 11:38 PM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 1, PWD Ghazipur",2026_CEUVZ_1110594_13,Ref No 157/10A Date 17.01.2026,General repair and Renwal work along with general repair of the link road from Nandganj Gola link road to Chilar,SK,Internal,,Santosh Kumar,16-Feb-2026 01:53 PM,16-Feb-2026 02:00 PM,techsummary_2051228.pdf (868.71 KB),20-Feb-2026,"INR 949,259.62",60.0,Santosh Kumar,20-Feb-2026 11:47 PM,sang.pdf (291.00 KB),Technical,open,Santosh Kumar,07-Feb-2026 01:32 PM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,AOC,,,,,,,,,,,,,,,,,,2,5845136,M/S GAUTAM ENTERPRISES,06-Feb-2026 05:48 AM,Rejected-Finance,l4,19-Feb-2026 11:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5840602,m/s moin khan theekedar,06-Feb-2026 11:15 AM,Rejected-Finance,l3,19-Feb-2026 11:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5843568,M/S SAUMYA CONSTRUCTION,05-Feb-2026 01:10 PM,Rejected-Finance,l2,19-Feb-2026 11:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,5844195,SANGRAM RAM,05-Feb-2026 03:29 PM,Accepted-AOC,L1,20-Feb-2026 11:47 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,6,5842527,SIDDHARTHA INFRASTRUCTURE,04-Feb-2026 04:34 PM,Rejected-Finance,l6,19-Feb-2026 11:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
