EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"16,14,000",No,fixed,,Nil,Nil,06-Jan-2026 11:00 AM,12-Jan-2026 04:00 PM,06-Jan-2026 11:00 AM,12-Jan-2026 02:00 PM,NA ,NA ,06-Jan-2026 11:00 AM,12-Jan-2026 02:00 PM,02-Feb-2026 02:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,82/UPPCL/GM-1/2025-26/E-TENDER Dated-31.12.2025,2026_UPPRC_1104107_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,"17,700",Nil,Nil,No,1.0,SBI Bank,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.",Construction of 150 Police Personal Hostel/Barrack in Police Line at District-Ballia (U.P.),Construction of 150 Police Personal Hostel/Barrack in Police Line at District -Ballia (U.P.),Please refer Tender documents. ,NA ,"8,06,62,000",Civil Works - Buildings,NA ,Tender,90.0,540.0,District -Ballia (U.P.),277001.0,NA ,NA ,NA ,Prayagraj,No ,No,AOC,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-19, Azamgarh, Accountant Unit-19, Azamgarh, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,18-Feb-2026 06:08 PM,finsummary_2036518.pdf (688.39 KB),Technical,Enclosed,SURESH CHANDRA YADAV,31-Jan-2026 06:44 PM,technical_2036518.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-19, Azamgarh, Accountant Unit-19, Azamgarh, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,31-May-2026 11:12 AM,02-Feb-2026 02:00 PM,techsummary_2036518.pdf (687.29 KB),Finance,Enclosed,SURESH CHANDRA YADAV,18-Feb-2026 06:04 PM,finance_2036518.pdf,BOQ Comparative Chart,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1104107_1,82/UPPCL/GM-1/2025-26/E-TENDER Dated-31.12.2025,Construction of 150 Police Personal Hostel/Barrack in Police Line at District-Ballia (U.P.),1.0,5797274.0,ADITYA ENTERPRISES,INR,"75,621,077.36",1,5797274,ADITYA ENTERPRISES,10-Jan-2026 02:58 PM,Accepted-AOC,Qualified,18-Feb-2026 06:12 PM,18-Feb-2026,"INR 75,621,077.36",540.0,SURESH CHANDRA YADAV,18-Feb-2026 06:12 PM,Agr99.pdf (338.00 KB),Enclosed,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5799875,ANKIT ENTERPRISES,12-Jan-2026 12:44 PM,Rejected-Technical,Reject,31-Jan-2026 06:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5794996,M/s. Aryan Engineering Solution,08-Jan-2026 06:09 PM,Rejected-Technical,Reject,31-Jan-2026 06:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5794748,M/S ASTHBHUJA CONSTRUCTION COMPANY,08-Jan-2026 03:40 PM,Rejected-Technical,Reject,31-Jan-2026 06:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5794742,M/S SNT,08-Jan-2026 03:32 PM,Rejected-AOC,Qualified,18-Feb-2026 06:12 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5796145,RAJ CONSTRUCTION,09-Jan-2026 11:03 AM,Rejected-Technical,Reject,31-Jan-2026 06:47 PM,,,,,,,,AOC
