Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Instrument Type,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"2,418",EO,MUBARAKPUR,No,1.0,Date,Date,,"2,04,927",Yes,percentage,10.0%,EO,MUBARAKPUR,WORK NO 05,Construction work of interlocking road from front of Guddus house via Arhams shop till near Raju Hotel wala,Please refer Tender documents. ,NA ,"20,49,267",Civil Works,NA ,Tender,120.0,120.0,MUBARAKPUR,276404.0,NA ,NA ,NA ,NPP MUBARAKPUR,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Mubarakpur Azamgarh,1278/NNPMUBARAKPUR/2025-26 DT-02-01-2026,2026_DOLBU_1103674_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,EXCUTIVE OFFICER,NPP MUBARAKPUR,1.0,Fee/PreQual/Technical,.pdf,NIT,03-Jan-2026 12:00 PM,06-Feb-2026 04:30 PM,03-Jan-2026 12:15 PM,05-Feb-2026 04:00 PM,NA ,NA ,03-Jan-2026 12:30 PM,05-Feb-2026 04:00 PM,12-Feb-2026 04:00 PM,AOC,Technical,SEND TO TECHNICAL EVOLUTION,Vinay Kumar Mishra,06-Feb-2026 08:21 PM,,SMT SABA SHAMIM,Internal,Vinay Kumar Mishra (EO) Shashikant Yadav (JE) Rajan Chaudhari (Lipik),Vinay Kumar Mishra,13-Feb-2026 05:42 PM,finsummary_2035489.pdf (391.48 KB),Finance,Send for Financial Evolution,Rajan haudhary,12-Feb-2026 05:15 PM,,BOQ Comparative Chart,SMT SABA SHAMIM,Internal,VINAY KUMAR MISHRA (EO) KAMLESH KUMAR (JE) RAJAN CHUDHARI (LIPIK),Vinay Kumar Mishra,12-Feb-2026 03:45 PM,12-Feb-2026 04:00 PM,techsummary_2035489.pdf (292.28 KB),17-Feb-2026,"INR 2,048,242",120.0,Vinay Kumar Mishra,18-Feb-2026 03:53 PM,05.pdf (607.00 KB),1,5831266,AKHILENDRA SINGH,29-Jan-2026 03:07 PM,Accepted-AOC,L1,18-Feb-2026 03:53 PM,1.0,5831266.0,AKHILENDRA SINGH,INR,"2,048,242",Directorate of Local Bodies UP||Nagar Palika Parishad Mubarakpur Azamgarh,2026_DOLBU_1103674_5,1278/NNPMUBARAKPUR/2025-26 DT-02-01-2026,WORK NO 05,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5833153,M/S DEV CONSTRUCTION,30-Jan-2026 05:50 PM,Rejected-Finance,L2,13-Feb-2026 05:42 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5833344,M/s Riddhi Enterprises,30-Jan-2026 06:04 PM,Rejected-Finance,L3,13-Feb-2026 05:42 PM,,,,,,,,,,AOC
