S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5835115.0,CHANDER ENTERPRISES,01-May-2026 11:17 AM,Accepted-AOC,AMOUNT IS LOWEST,18-Feb-2026 11:17 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2026_SCIDC_1110295_1,098/EE/MBD/NIDHI/2024-25 Dt. 28-01-2026,Construction work of 190.00 meter CC road and drain from Nawab house to Istakar house in village Gadapur. District Moradabad. (MLA-Nidhi Work),1.0,5835115.0,CHANDER ENTERPRISES,INR,"1,387,432.04",09-Feb-2026,"INR 1,387,432.04",60.0,Avdhesh kumar Verma,18-Feb-2026 11:17 AM,098NIT0137WOMBD.pdf (480.00 KB),LOI OF WORK,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,07-Feb-2026 05:52 PM,finsummary_2050440.pdf (210.79 KB),Technical,TECHNICAL REPORT,Avdhesh kumar Verma,07-Feb-2026 02:32 PM,,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,07-Feb-2026 02:43 PM,07-Feb-2026 02:45 PM,techsummary_2050440.pdf (389.37 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,07-Feb-2026 05:29 PM,,BOQ Comparative Chart,AOC,"28,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,1,Fee,.pdf,TENDER FEE,Construction work of 190.00 meter CC road and drain from Nawab house to Istakar house in village Gadapur. District Moradabad. (MLA-Nidhi Work),Construction work of 190.00 meter CC road and drain from Nawab house to Istakar house in village Gadapur. District Moradabad. (MLA-Nidhi Work),Please refer Tender documents. ,NA ,"13,88,265",Civil Works - Roads,NA ,Tender,60.0,60.0,MORADABAD,244001.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,"E.E., UPSCIDCO, MORADABAD","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",28-Jan-2026 11:17 AM,04-Feb-2026 11:00 AM,28-Jan-2026 04:00 PM,04-Feb-2026 10:30 AM,NA ,NA ,28-Jan-2026 04:00 PM,04-Feb-2026 10:30 AM,07-Feb-2026 02:45 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,098/EE/MBD/NIDHI/2024-25 Dt. 28-01-2026,2026_SCIDC_1110295_1,Yes,Open Tender,Percentage,Works,3.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,"1,652",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,AOC
2.0,5839487.0,VINAYAK CONSTRUCTION,03-Feb-2026 06:45 AM,Rejected-Finance,AMOUNT IS HIGH,07-Feb-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,PreQual/Technical,.pdf,TENDER NOTICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
