Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
413.0,Executive Officer Nagar Panchayat Ghosi Mau,Ghosi,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,Executive Officer,Nagar Panchayat Ghosi Distt Mau,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,639/NP Ghosi Mau/E-Nivida/2025-26,2026_DOLBU_1104209_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,06-Jan-2026 05:00 PM,27-Jan-2026 02:00 PM,06-Jan-2026 05:00 PM,27-Jan-2026 11:00 AM,NA ,NA ,06-Jan-2026 05:00 PM,27-Jan-2026 11:00 AM,30-Jan-2026 02:00 PM,"3,95,800",No,fixed,,Executive Officer Nagar Panchayat Ghosi Mau,Ghosi,Ward No. 16 Muhalla Baiswara Me Nanhe Tel Wale Ke Makan Se Khalid Naseem Ke Makan Hote Huye Mumtaz Ke Khet Ke Pass Tak Coverd Nala Nirmar Ka Kary,Ward No. 16 Muhalla Baiswara Me Nanhe Tel Wale Ke Makan Se Khalid Naseem Ke Makan Hote Huye Mumtaz Ke Khet Ke Pass Tak Coverd Nala Nirmar Ka Kary,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,60.0,Ghosi Mau,275304.0,NA ,NA ,NA ,Nagar Panchayat Ghosi Mau,No ,No,1.0,RTGS - RTGS Payment,AOC,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,2026_DOLBU_1104209_12,639/NP Ghosi Mau/E-Nivida/2025-26,Ward No. 16 Muhalla Baiswara Me Nanhe Tel Wale Ke Makan Se Khalid Naseem Ke Makan Hote Huye Mumtaz Ke Khet Ke Pass Tak Coverd Nala Nirmar Ka Kary,1,5822833,Jitendra Pratap Yadav,24-Jan-2026 11:41 AM,Rejected-Finance,Lowest Rate,30-Jan-2026 04:34 PM,Finance,All Bid Admitted,Rakesh Kumar Panday,30-Jan-2026 03:50 PM,,BOQ Comparative Chart,Anil Kumar E.O.,Internal,"Ramesh Chand J.E., Rakesh Kumar Pandey Ac.",Rakesh Kumar Panday,30-Jan-2026 11:41 AM,finsummary_2036980.pdf (573.18 KB),1.0,5822853.0,M/S IKBAL CONSTRUCTION,INR,"3,957,525.04",Anil Kumar E.O.,Internal,"Ramesh Chand J.E., Rakesh Kumar Pandey Ac.",Rakesh Kumar Panday,30-Jan-2026 11:55 AM,30-Jan-2026 02:00 PM,techsummary_2036980.pdf (911.14 KB),Technical,All Bid Admitted,Rakesh Kumar Panday,30-Jan-2026 11:30 AM,,04-Feb-2026,"INR 3,957,525.04",60.0,Rakesh Kumar Panday,05-Feb-2026 03:42 PM,work12.pdf (492.00 KB),AOC
,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5822853,M/S IKBAL CONSTRUCTION,24-Jan-2026 09:17 PM,Accepted-AOC,WOrk Order,05-Feb-2026 03:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5822819,Rani Anupam,24-Jan-2026 08:09 PM,Rejected-Finance,Lowest Rate,30-Jan-2026 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
