S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,5837154.0,M/S VNB INFRA TECH,INR,"2,498,490.218",Block Development Officer,Internal,,Manoj Kumar,04-Feb-2026 08:03 PM,finsummary_2049081.pdf (198.26 KB),Technical,Technical Bid Open,Manoj Kumar,02-Feb-2026 08:14 PM,,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,2026_RDUP_1109513_3,"Memo/Acc./Ni.Su./2025-26, dt. 02.01.2026",Vikash Khand Nandgaon ke gram kotvan mai badi chaupal ka nirman karya.,Finance,Financial Bid Open,Manoj Kumar,04-Feb-2026 10:38 AM,,BOQ Comparative Chart,Block Development Officer,Internal,,Manoj Kumar,03-Feb-2026 10:05 AM,04-Feb-2026 10:00 AM,techsummary_2049081.pdf (200.13 KB),04-Feb-2026,"INR 2,498,490.218",90.0,Manoj Kumar,11-Feb-2026 08:56 PM,Financial_Evaluetion_3.pdf (281.00 KB),1,5835827,M/S Govind Ram Contractor And Suppliers,01-Feb-2026 03:25 PM,Rejected-Finance,Due to L2,04-Feb-2026 08:03 PM,AOC,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,"Memo/Acc./Ni.Su./2025-26, dt. 02.01.2026",2026_RDUP_1109513_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"50,000",No,fixed,,"Block Development Officer, Nandgaon",Mathura,590.0,"Block Development Officer, Nandgaon",Mathura,No,1,DD - Demand Draft,Block Development Officer. Nandgaon,Office Of The Block Development. Nandgaon,26-May-2026 11:30 AM,02-Feb-2026 11:00 AM,27-Jan-2026 09:00 AM,02-Feb-2026 09:00 AM,NA ,NA ,27-Jan-2026 11:30 AM,02-Feb-2026 09:00 AM,04-Feb-2026 10:00 AM,Vikash Khand Nandgaon ke gram kotvan mai badi chaupal ka nirman karya.,Vikash Khand Nandgaon ke gram kotvan mai badi chaupal ka nirman karya.,Please refer Tender documents. ,NA ,"24,99,000",Civil Works,NA ,Tender,90.0,90.0,Mathura,281001.0,NA ,NA ,NA ,Office Of The Block Development Officer. Nandgaon,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5837154,M/S VNB INFRA TECH,02-Feb-2026 07:42 AM,Accepted-AOC,AOC,11-Feb-2026 08:56 PM,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,2,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5835911,SHRI BIHARI JI CONTRACTOR,01-Feb-2026 03:34 PM,Rejected-Finance,Due to L3,04-Feb-2026 08:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
