Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
20-Feb-2026,"INR 2,704,337",30.0,Pooja Singh,20-Feb-2026 03:45 PM,transformerwo.pdf (836.00 KB),awarded,1.0,5861432.0,M/S MAYANK JAIN,11-Feb-2026 10:38 AM,Rejected-AOC,highest,20-Feb-2026 03:45 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1108578_1,22/npk/pv-sfc/2025-26,Laying of Pipe line and construction of road related work in ward no 13 mohalla badwaliyan from Transformer to shop of Juber So Hamid,1.0,5859532.0,SUNRISE CONSTRUCTION,INR,"2,704,337",Technical,accepted,Pooja Singh,17-Feb-2026 12:34 PM,technical_2046648.pdf,Pooja Singh,Internal,,Pooja Singh,20-Feb-2026 02:55 PM,finsummary_2046648.pdf (1119.93 KB),Finance,accepted,Pooja Singh,20-Feb-2026 01:48 PM,finance_2046648.pdf,BOQ Comparative Chart,Pooja Singh,Internal,,Pooja Singh,17-Feb-2026 01:09 PM,17-Feb-2026 02:00 PM,techsummary_2046648.pdf (624.57 KB),AOC,Laying of Pipe line and construction of road related work in ward no 13 mohalla badwaliyan from Transformer to shop of Juber So Hamid,Laying of Pipe line and construction of road related work in ward no 13 mohalla badwaliyan from Transformer to shop of Juber So Hamid,Please refer Tender documents. ,NA ,"27,04,337",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,POOJA SINGH,NP KITHAUR,1,DD - Demand Draft,"2,70,434",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,1.0,Fee/PreQual/Technical,.pdf,NIT,"3,191",EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,22-Jan-2026 06:00 PM,13-Feb-2026 11:00 AM,22-Jan-2026 06:00 PM,12-Feb-2026 03:00 PM,NA ,NA ,22-Jan-2026 06:00 PM,12-Feb-2026 03:00 PM,17-Feb-2026 02:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,22/npk/pv-sfc/2025-26,2026_DOLBU_1108578_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2.0,5859369.0,Rakesh Kumar,10-Feb-2026 12:56 PM,Rejected-AOC,lowest 2,20-Feb-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,5859532.0,SUNRISE CONSTRUCTION,10-Feb-2026 01:47 PM,Accepted-AOC,lowest,20-Feb-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
