Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
22-Feb-2026,"INR 9,378,291.32",150.0,Satya Kumar Singh,22-Feb-2026 08:43 PM,zamaniya.pdf (287.00 KB),1.0,5821891.0,SUNIL CONSTRUCTION,INR,"9,378,291.32",Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,2026_CEUVZ_1106892_1,03/SE Tender/jnp-gzp circle/25 Date-01-01-2025,Ghazipur me ganga nadi ke kankadahawa ghat par zamaniya nadi kasbe ke nikat dirgh setu ke marammat and surakshamatmak kary,1,5817683,PARAG ENTERPRISES,24-Jan-2026 11:40 AM,Rejected-Finance,NOT ADMITTED,10-Feb-2026 11:24 PM,Technical,Finance,Satya Kumar Singh,29-Jan-2026 05:54 PM,,Sk Singh,Internal,,Satya Kumar Singh,10-Feb-2026 11:24 PM,finsummary_2042334.pdf (287.40 KB),Finance,Finance,Satya Kumar Singh,10-Feb-2026 11:21 PM,,BOQ Comparative Chart,Sk Singh,Internal,,Satya Kumar Singh,29-Jan-2026 06:03 PM,29-Jan-2026 06:05 PM,techsummary_2042334.pdf (827.62 KB),AOC,Ghazipur me ganga nadi ke kankadahawa ghat par zamaniya nadi kasbe ke nikat dirgh setu ke marammat and surakshamatmak kary,Ghazipur me ganga nadi ke kankadahawa ghat par zamaniya nadi kasbe ke nikat dirgh setu ke marammat and surakshamatmak kary,Please refer Tender documents. ,NA ,"1,10,00,000",Civil Works - Bridges,NA ,Tender,90.0,150.0,Jaunpur,222002.0,SE PWD JNP GZP Circle PWD Jaunpur ,SE PWD JNP GZP Circle PWD Jaunpur ,17-Jan-2026 12:00 PM ,SE PWD JNP GZP Circle PWD Jaunpur,No ,No,SE PWD JNP GZP Circle PWD Jaunpur,SE PWD JNP GZP Circle PWD Jaunpur,"2,714",Nil,Nil,No,1.0,SBI Bank,17-Jan-2026 11:45 AM,24-Jan-2026 12:30 PM,17-Jan-2026 12:00 PM,24-Jan-2026 12:00 PM,NA ,NA ,17-Jan-2026 12:00 PM,24-Jan-2026 12:00 AM,29-Jan-2026 06:05 PM,Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,03/SE Tender/jnp-gzp circle/25 Date-01-01-2025,2026_CEUVZ_1106892_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"7,50,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,5821891,SUNIL CONSTRUCTION,24-Jan-2026 11:49 AM,Accepted-AOC,AOC,22-Feb-2026 08:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,AOC
