Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,652",UPSCIDCO,MATHURA,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,36/BALANCEWORK/MATHURA/25-26,2026_SCIDC_1110307_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"67,950",No,fixed,,UPSCIDCO,MATHURA,"BALANCE WORK OF GRAMIN STADIUM AT KOTWAN, MATHURA","BALANCE WORK OF GRAMIN STADIUM AT KOTWAN, MATHURA",Please refer Tender documents. ,NA ,"33,97,375",Electrical Works,NA ,Tender,180.0,180.0,Kotwan Mathura,281403.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,Executive engineer,"Ex.En. Office H.No.- 128, Paschimpuri, near pani ki tanki, Sikandra, Agra.",1,Fee/PreQual/Technical,.pdf,NIT,28-Jan-2026 11:17 AM,12-Feb-2026 01:00 PM,28-Jan-2026 03:00 PM,12-Feb-2026 12:00 PM,NA ,NA ,28-Jan-2026 11:17 AM,12-Feb-2026 12:00 PM,26-May-2026 11:17 AM,1.0,RTGS - RTGS Payment,1.0,New Opening Date,Date,,AOC,Finance,Rate of M/s BHARAT CONSTRUCTION is Accepted.,Sanjai Gangwar,17-Feb-2026 05:09 PM,finance_2050491.pdf,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,,Sanjai Gangwar,17-Feb-2026 03:08 PM,17-Feb-2026 03:10 PM,techsummary_2050491.pdf (851.74 KB),Technical,All bids are ok.,Sanjai Gangwar,17-Feb-2026 03:02 PM,technical_2050491.pdf,SUPERINTENDING ENGINEER,Internal,,Sanjai Gangwar,17-Feb-2026 05:25 PM,finsummary_2050491.pdf (919.49 KB),17-Feb-2026,"INR 3,393,977.63",180.0,Sanjai Gangwar,17-Feb-2026 05:27 PM,fr36.pdf (919.00 KB),1.0,5862803.0,BHARAT CONSTRUCTION,INR,"3,393,977.63",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1110307_1,36/BALANCEWORK/MATHURA/25-26,"BALANCE WORK OF GRAMIN STADIUM AT KOTWAN, MATHURA",1,5862803,BHARAT CONSTRUCTION,11-Feb-2026 05:09 PM,Accepted-AOC,OK,17-Feb-2026 05:28 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5848951,M/s Pragya Construction,07-Feb-2026 11:12 AM,Rejected-AOC,OK,17-Feb-2026 05:28 PM,AOC
