Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Const of cc interlocking tiles and drain in ward no 07 mohalla islamabad from House of shakeel to house of rashid and adjoining,Const of cc interlocking tiles and drain in ward no 07 mohalla islamabad from House of shakeel to house of rashid and adjoining,Please refer Tender documents. ,NA ,"11,01,510",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,22-Jan-2026 06:00 PM,13-Feb-2026 11:00 AM,22-Jan-2026 06:00 PM,12-Feb-2026 03:00 PM,NA ,NA ,22-Jan-2026 06:00 PM,12-Feb-2026 03:00 PM,17-Feb-2026 02:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,22/npk/pv-sfc/2025-26,2026_DOLBU_1108593_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,10,151",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,POOJA SINGH,NP KITHAUR,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,299",EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,1,DD - Demand Draft,AOC,Pooja Singh,Internal,,Pooja Singh,20-Feb-2026 02:48 PM,finsummary_2046691.pdf (1116.07 KB),Technical,accepted,Pooja Singh,17-Feb-2026 12:30 PM,technical_2046691.pdf,Pooja Singh,Internal,,Pooja Singh,17-Feb-2026 01:14 PM,17-Feb-2026 02:00 PM,techsummary_2046691.pdf (592.78 KB),Finance,accepted,Pooja Singh,20-Feb-2026 02:05 PM,finance_2046691.pdf,BOQ Comparative Chart,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1108593_1,22/npk/pv-sfc/2025-26,Const of cc interlocking tiles and drain in ward no 07 mohalla islamabad from House of shakeel to house of rashid and adjoining,1.0,5859597.0,SUNRISE CONSTRUCTION,INR,"1,101,510",1.0,5861465.0,M/S MAYANK JAIN,11-Feb-2026 10:51 AM,Rejected-AOC,highest,20-Feb-2026 03:34 PM,20-Feb-2026,"INR 1,101,510",30.0,Pooja Singh,20-Feb-2026 03:34 PM,shakeeltorashidwo.pdf (812.00 KB),awarded,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,2,BC - Bankers Cheque,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5859439.0,Rakesh Kumar,10-Feb-2026 01:26 PM,Rejected-AOC,lowest 2,20-Feb-2026 03:34 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5859597.0,SUNRISE CONSTRUCTION,10-Feb-2026 01:59 PM,Accepted-AOC,lowest,20-Feb-2026 03:34 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
