Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
05-Feb-2026,"INR 1,921,857.68",180.0,Sujit Kumar Sinha,06-Feb-2026 04:37 PM,16.pdf (46.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,19-Jan-2026 03:51 PM,technical_2037225.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,21-Jan-2026 02:57 PM,22-Jan-2026 12:00 PM,techsummary_2037225.pdf (223.44 KB),Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,22-Jan-2026 06:10 PM,finsummary_2037225.pdf (46.28 KB),Finance,Financial bid open,Sujit Kumar Sinha,22-Jan-2026 06:06 PM,finance_2037225.pdf,BOQ Comparative Chart,1.0,5800177.0,M/s Vikas Construction & Order Suppliers,INR,"1,921,857.68",1,5800831,M/s Vaishnavi Construction,15-Jan-2026 01:10 PM,Rejected-Finance,High,22-Jan-2026 06:10 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1104326_16,"897/RED/Etender(25)/2025-26, Dt. 18.12.2025",Vikas Khand Balha ke Gram Panchayat Nanpara Dehati me Nanpara Mihipurwa Road Sahadat Inter College ke maidan tak kharanja nirman karya_16,AOC,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",1,Fee/PreQual/Technical,.pdf,Technical bid document,Vikas Khand Balha ke Gram Panchayat Nanpara Dehati me Nanpara Mihipurwa Road Sahadat Inter College ke maidan tak kharanja nirman karya_16,Vikas Khand Balha ke Gram Panchayat Nanpara Dehati me Nanpara Mihipurwa Road Sahadat Inter College ke maidan tak kharanja nirman karya_16,Please refer Tender documents. ,NA ,"16,31,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,884.0,Nil,Nil,No,1.0,SBI Bank,"32,700",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"897/RED/Etender(25)/2025-26, Dt. 18.12.2025",2026_REDUP_1104326_16,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,07-Jan-2026 02:00 PM,19-Jan-2026 12:30 PM,07-Jan-2026 02:00 PM,19-Jan-2026 12:00 PM,NA ,NA ,07-Jan-2026 02:00 PM,19-Jan-2026 12:00 PM,22-Jan-2026 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5800177,M/s Vikas Construction & Order Suppliers,16-Jan-2026 12:36 PM,Accepted-AOC,AOC,06-Feb-2026 04:37 PM,,,,,AOC,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
