S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1006/RED/Etender(26)/2025-26, Dt. 22.12.2025",2026_REDUP_1104830_26,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,10-Jan-2026 12:00 PM,21-Jan-2026 12:30 PM,10-Jan-2026 12:00 PM,21-Jan-2026 12:00 PM,NA ,NA ,10-Jan-2026 12:00 PM,21-Jan-2026 12:00 PM,24-Jan-2026 12:00 PM,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",G.P. Revli me Ramanand ke ghar se Avdhesh Master ke ghar tak interlocking nirman karya-Kaisarganj_26,G.P. Revli me Ramanand ke ghar se Avdhesh Master ke ghar tak interlocking nirman karya-Kaisarganj_26,Please refer Tender documents. ,NA ,"4,21,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,692.0,Nil,Nil,No,"8,500",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical bid document,AOC,Finance,Financial bid open,Sujit Kumar Sinha,24-Jan-2026 04:01 PM,finance_2038451.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,24-Jan-2026 05:31 PM,finsummary_2038451.pdf (44.53 KB),1.0,5811323.0,M/s Vaishnavi Construction,INR,"496,030.35",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1104830_26,"1006/RED/Etender(26)/2025-26, Dt. 22.12.2025",G.P. Revli me Ramanand ke ghar se Avdhesh Master ke ghar tak interlocking nirman karya-Kaisarganj_26,1,5811323,M/s Vaishnavi Construction,20-Jan-2026 03:21 PM,Accepted-AOC,AOC,04-Feb-2026 03:32 PM,28-Jan-2026,"INR 496,030.35",180.0,Sujit Kumar Sinha,04-Feb-2026 03:32 PM,Document2.pdf (26.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,21-Jan-2026 03:25 PM,technical_2038451.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,23-Jan-2026 03:48 PM,24-Jan-2026 12:00 PM,techsummary_2038451.pdf (402.14 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,5814452,Smt. Vandana Singh,20-Jan-2026 03:09 PM,Rejected-Finance,High,24-Jan-2026 05:31 PM,,,,,,,,,,,,,,,,,,,AOC
