Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
12-Feb-2026,"INR 2,610,350",3.0,Somendra Pratap Singh,12-Feb-2026 10:23 AM,2026_DOLBU_1104432_13.pdf (853.00 KB),L1,Technical,Bids_are_under_Evaluation_at_Tender_Cell.PDF,Somendra Pratap Singh,16-Jan-2026 03:19 PM,technical_2037659.pdf,Committee Members,Internal,,Somendra Pratap Singh,24-Jan-2026 04:24 PM,24-Jan-2026 04:25 PM,techsummary_2037659.pdf (2097.42 KB),1.0,5801709.0,M/S INDER ENTERPRISES,INR,"2,610,350",Committee Members,Internal,,Somendra Pratap Singh,12-Feb-2026 10:20 AM,finsummary_2037659.pdf (853.21 KB),Finance,Bids_are_under_Evaluation_at_Tender_Cell.PDF,DESH RAJ,24-Jan-2026 04:54 PM,finance_2037659.pdf,BOQ Comparative Chart,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1104432_13,944/Jalkal/2025-26 Date 05-01-2026,WORK NO-12 GHAZIABAD NAGAR NIGAM SIMANTARGAT INDIRAPURAM SHAKTIKHAND -04 GAURI SHANKAR MANDIR KE PAS PURV SE ADHISTHAPIT 30 HP DEEPWELL NALKOOP KA REBORE AVM AVASHYAK MILAN KA KARYA,1,5801709,M/S INDER ENTERPRISES,14-Jan-2026 04:01 PM,Accepted-AOC,L1,12-Feb-2026 10:23 AM,AOC,"4,720",Nil,Nil,No,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,944/Jalkal/2025-26 Date 05-01-2026,2026_DOLBU_1104432_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,WORK NO-12 GHAZIABAD NAGAR NIGAM SIMANTARGAT INDIRAPURAM SHAKTIKHAND -04 GAURI SHANKAR MANDIR KE PAS PURV SE ADHISTHAPIT 30 HP DEEPWELL NALKOOP KA REBORE AVM AVASHYAK MILAN KA KARYA,WORK NO-12 GHAZIABAD NAGAR NIGAM SIMANTARGAT INDIRAPURAM SHAKTIKHAND -04 GAURI SHANKAR MANDIR KE PAS PURV SE ADHISTHAPIT 30 HP DEEPWELL NALKOOP KA REBORE AVM AVASHYAK MILAN KA KARYA,"Tender Fee, EMD and Other Documents as per Tender Document/NIT ",NA ,"30,71,000",Miscellaneous Works,NA ,Tender,90.0,90.0,Ghaziabad Nagar Nigam,201001.0,NA ,NA ,NA ,GM Jal Ghaziabad Nagar Nigam IV Floor Ghaziabad,No ,No,1,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD and Other Documents as per Tender Document/NIT","92,130",No,fixed,,Nil,Nil,07-Jan-2026 02:30 PM,15-Jan-2026 04:00 PM,07-Jan-2026 02:30 PM,15-Jan-2026 02:00 PM,NA ,NA ,07-Jan-2026 02:30 PM,15-Jan-2026 02:00 PM,24-Jan-2026 04:25 PM,1.0,SBI Bank,G M Jal,GM Jal Ghaziabad Nagar Nigam IV Floor Ghaziabad,1.0,TERM AND CONDITION,Technical Bid,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5796722,M/S STEEL N PIPES,14-Jan-2026 11:26 AM,Rejected-Finance,L2,12-Feb-2026 10:20 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
