S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,1661/Tender/Nirman vibhag/2025-26 Date 22.11.2026,Date,,Executive Officer,NPP JALAUN,1.0,Fee/PreQual/Technical,.pdf,Technical,"2,04,600",No,percentage,10.0%,Executive Officer,NPP JALAUN,Work No. 2,"Construction of a drain and concrete road from Sheelu Sonis house to Manoj Kushwahas house near the Chhathi Mata Temple on Bamba Road, Ward No 17 Naya Bhawaniram",Please refer Tender documents. ,NA ,"20,46,000",Civil Works,NA ,Tender,21.0,90.0,Jalaun,285123.0,NA ,NA ,NA ,NPP JALAUN,No ,No,"2,665",Executive Officer,NPP JALAUN,No,05-Jan-2026 01:00 PM,30-Jan-2026 02:00 PM,05-Jan-2026 01:00 PM,29-Jan-2026 05:00 PM,NA ,NA ,05-Jan-2026 01:00 PM,29-Jan-2026 05:00 PM,02-Feb-2026 04:00 PM,1.0,RTGS - RTGS Payment,Directorate of Local Bodies UP||Nagar Palika Parishad Jalaun Jalaun,1509 /nirman vibhag/CM-NSY/2025-26/Date 02.01.2026,2026_DOLBU_1103736_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,E O Sushil Kumar Dohare,Internal,"J E Praveen kumar, H C Ravindra Saluja, A C Anil kumar, PWC Kamlesh kumar",Sushil Kumar Dohare,31-Jan-2026 04:30 PM,02-Feb-2026 04:00 PM,techsummary_2035606.pdf (698.51 KB),Finance,All bid Admitted,Sushil Kumar Dohare,02-Feb-2026 07:09 PM,finance_2035606.pdf,BOQ Comparative Chart,E O Sushil Kumar Dohare,Internal,"J E Praveen kumar, H C Ravindra Saluja, A C Anil kumar, PWC Kamlesh kumar",Sushil Kumar Dohare,02-Feb-2026 07:12 PM,finsummary_2035606.pdf (1724.55 KB),Technical,NIT,Sushil Kumar Dohare,31-Jan-2026 04:21 PM,technical_2035606.pdf,1.0,5831098.0,M/s Bhitari Construction,INR,"2,043,954",Directorate of Local Bodies UP||Nagar Palika Parishad Jalaun Jalaun,2026_DOLBU_1103736_1,1509 /nirman vibhag/CM-NSY/2025-26/Date 02.01.2026,Work No. 2,1,5830890,CHANDRA PAL VERMA TRADERS,29-Jan-2026 12:19 PM,Rejected-AOC,No,02-Feb-2026 07:45 PM,02-Feb-2026,"INR 2,043,954",90.0,Sushil Kumar Dohare,02-Feb-2026 07:45 PM,Cmnsyfic.pdf (1725.00 KB),Bid approved,AOC
,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5831050,MAA KAMESHWARI CONSTRUCTION AND SUPPLIERS,29-Jan-2026 01:38 PM,Rejected-AOC,No,02-Feb-2026 07:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5831098,M/s Bhitari Construction,29-Jan-2026 02:04 PM,Accepted-AOC,Yes,02-Feb-2026 07:45 PM,,,,,,,,AOC
