Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
13-Feb-2026,"INR 3,435,968",90.0,Suresh Kumar Maurya,13-Feb-2026 12:04 AM,4PANCH.pdf (270.00 KB),4 PANCH MANDIR ME PUMP HOUSE,1.0,5817070.0,SR construction,INR,"3,435,968",Directorate of Local Bodies UP||Nagar Palika Parishad Rasra Ballia,2026_DOLBU_1106820_1,4 PANCH MANDIR ME PUMP HOUSE,4 PANCH MANDIR ME PUMP HOUSE,1.0,5817092.0,OM SAI ENTERPISES,21-Jan-2026 12:09 AM,Rejected-Finance,L3,12-Feb-2026 11:35 PM,Technical,ok,Pradeep Kumar Gupta,23-Jan-2026 01:59 PM,,EO/JE/ACC,Internal,EO/JE/ACC,Suresh Kumar Maurya,12-Feb-2026 11:35 PM,finsummary_2042134.pdf (277.17 KB),Finance,ok,Suresh Kumar Maurya,11-Feb-2026 01:00 PM,,BOQ Comparative Chart,EO/JE/ACC.,Internal,EO/JE/ACC.,Pradeep Kumar Gupta,23-Jan-2026 02:14 PM,23-Jan-2026 02:30 PM,techsummary_2042134.pdf (1624.27 KB),AOC,"4,056",EO RASRA,EO RASRA,Yes,EO RASRA,EO RASRA,"34,370",Yes,fixed,,EO RASRA,EO RASRA,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Palika Parishad Rasra Ballia,4 PANCH MANDIR ME PUMP HOUSE,2026_DOLBU_1106820_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,17-Jan-2026 09:00 AM,22-Jan-2026 05:00 PM,17-Jan-2026 09:00 AM,22-Jan-2026 04:00 PM,NA ,NA ,17-Jan-2026 09:00 AM,22-Jan-2026 04:00 PM,23-Jan-2026 02:30 PM,4 PANCH MANDIR ME PUMP HOUSE,4 PANCH MANDIR ME PUMP HOUSE,Please refer Tender documents. ,NA ,"3,43,700",Civil Works,NA ,Tender,45.0,NA ,NPP RASRA,221712.0,NA ,NA ,NA ,NPP RASRA,No ,No,AOC
,,,,,,,,,,,,,,,,2.0,5818162.0,R R CONSTRUCTION,21-Jan-2026 07:25 PM,Rejected-Finance,L2,12-Feb-2026 11:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,Finance,.xls,Finance,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,5817070.0,SR construction,20-Jan-2026 11:34 PM,Accepted-AOC,L1,13-Feb-2026 12:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
