Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
03-Feb-2026,"INR 388,090",60.0,Monika Umrao,03-Feb-2026 07:25 PM,4AOC.pdf (301.00 KB),AOC,1,5817198,Aisle Consultant Private Limited,23-Jan-2026 11:39 AM,Rejected-Technical,All Doc not Attached,03-Feb-2026 03:05 PM,1.0,5833504.0,SIDDHI CONTRACTOR & SUPPLIER,INR,"387,275",Directorate of Local Bodies UP||Nagar Panchayat Madhogarh Jalaun,2026_DOLBU_1105292_1,04/232/NPM/Sever and Jal Nikasi Yojna /2025-26 Date 09.01.2026,4-NP MADHOGARH KE WARD NO 10 ME RAM KUMAR PANDIT KE MAKAN SE RAMPURA ROAD TAK RCC NALE KA NIRMAN KARYA,Technical,Tec Bid Opening Summary,Monika Umrao,03-Feb-2026 02:52 PM,technical_2039421.pdf,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Internal,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Monika Umrao,03-Feb-2026 06:37 PM,finsummary_2039421.pdf (476.53 KB),Finance,Fin Bid Opening Summary,Monika Umrao,03-Feb-2026 06:01 PM,finance_2039421.pdf,BOQ Comparative Chart,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Internal,"Eo MONIKA UMRAO, JE ANIL KUMAR, LIPIK AJAY DUBEY",Monika Umrao,03-Feb-2026 03:05 PM,03-Feb-2026 03:10 PM,techsummary_2039421.pdf (476.53 KB),AOC,708.0,EO,NP MADHOGARHA,Yes,1.0,Fee/PreQual/Technical,.pdf,NIT,EO,NP MADHOGARHA,4-NP MADHOGARH KE WARD NO 10 ME RAM KUMAR PANDIT KE MAKAN SE RAMPURA ROAD TAK RCC NALE KA NIRMAN KARYA,4-NP MADHOGARH KE WARD NO 10 ME RAM KUMAR PANDIT KE MAKAN SE RAMPURA ROAD TAK RCC NALE KA NIRMAN KARYA,Please refer Tender documents. ,NA ,"3,88,090",Civil Works - Others,NA ,Tender,21.0,60.0,NP MADHOGARHA,285126.0,NA ,NA ,NA ,NP MADHOGARHA,No ,No,"38,809",Yes,fixed,,EO,NP MADHOGARHA,1.0,NIVIDA SHULK CORRECTION,Fee,,12-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,12-Jan-2026 12:05 PM,31-Jan-2026 03:00 PM,NA ,NA ,12-Jan-2026 12:10 PM,31-Jan-2026 03:00 PM,03-Feb-2026 03:10 PM,1.0,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Panchayat Madhogarh Jalaun,04/232/NPM/Sever and Jal Nikasi Yojna /2025-26 Date 09.01.2026,2026_DOLBU_1105292_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2,5833713,PRASHANT KUMAR CONTRACTOR & SUPPLIERS,30-Jan-2026 10:43 PM,Rejected-Finance,L3,03-Feb-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,AOC
,,,,,,,3,5833513,SHRAVAN PATEL CONSTRUCTION AND SUPPLAYERS,30-Jan-2026 07:58 PM,Rejected-Finance,L2,03-Feb-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,AOC
,,,,,,,4,5833504,SIDDHI CONTRACTOR & SUPPLIER,30-Jan-2026 08:13 PM,Accepted-AOC,L1,03-Feb-2026 07:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
