Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Tender Stage
Finance,summary letter,VIJAY SINGH VERMA,25-Feb-2026 07:32 AM,finance_2045378.pdf,BOQ Comparative Chart,25-Feb-2026,"INR 1,269,619",60.0,VIJAY SINGH VERMA,25-Feb-2026 07:45 AM,OPENNIKA.pdf (799.00 KB),CONTRACT LETTER,1.0,5860982.0,MAA GEETA CONSTRUCTION AND SUPPLIERS,INR,"1,269,619",Directorate of Local Bodies UP||Nagar Panchayat Nawabganj Farrukhabad,2026_DOLBU_1108042_8,1516/NPNAWABGANJ/2025-26,NAGAR PANCHAYAT NAWABGANJ KE VIBHHINNNA WARDDO ME PIPE TATSAMBANDI KARYA,1,5860982,MAA GEETA CONSTRUCTION AND SUPPLIERS,10-Feb-2026 11:07 PM,Accepted-AOC,1ST RANK,25-Feb-2026 07:45 AM,PRAMOD KUMAR SINGH,Internal,VIJAY SINGH VERMA,VIJAY SINGH VERMA,25-Feb-2026 07:35 AM,techsummary_2045378.pdf (799.33 KB),PRAMOD KUMAR SINGH,Internal,VIJAY SINGH VERMA,VIJAY SINGH VERMA,25-Feb-2026 07:41 AM,finsummary_2045378.pdf (799.33 KB),AOC,Directorate of Local Bodies UP||Nagar Panchayat Nawabganj Farrukhabad,1516/NPNAWABGANJ/2025-26,2026_DOLBU_1108042_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,21-Jan-2026 10:00 AM,14-Feb-2026 12:00 PM,21-Jan-2026 10:00 AM,13-Feb-2026 05:00 PM,NA ,NA ,21-Jan-2026 10:00 AM,13-Feb-2026 05:00 PM,"1,27,000",No,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,"2,540",EXECUTIVE OFFICER,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,No,NAGAR PANCHAYAT NAWABGANJ KE VIBHHINNNA WARDDO ME PIPE TATSAMBANDI KARYA,WATER WORK,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,60.0,60.0,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,209501.0,NA ,NA ,NA ,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,No ,No,EXECUTIVE OFFICER,NAGAR PANCHAYAT NAWABGANJ FARRUKHABAD,1.0,DD - Demand Draft,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5860863,M/S DCD CONTRACTOR AND SUPPLIER,10-Feb-2026 10:15 PM,Rejected-AOC,3RD RANK,25-Feb-2026 07:45 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,3,5861247,Self,11-Feb-2026 08:35 AM,Rejected-AOC,2ND RANK,25-Feb-2026 07:45 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
