S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5804454,M/s GARG ENTERPRISES,14-Jan-2026 06:57 PM,Rejected-Finance,Highest Bidder,25-Feb-2026 11:08 AM,1.0,5804413.0,M/S R R CONTRACTORS,INR,"1,461,487.78",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,2026_REDUP_1104826_2,809/ee/tender/dt.15.12.2025,Construction work of Community Hall at a Public Place Near the house of Ramesh Chandra Ramdas in Ward No. 17 Mohalla Kabir Nagar Mayapuri.,25-Feb-2026,"INR 1,461,487.78",210.0,Komal Agarwal,25-Feb-2026 11:10 AM,2doc.pdf (332.00 KB),AOC Lowest Bidder,EE RED Firozabad,Internal,"AE,DAO,RED, Firozabad",Komal Agarwal,21-Jan-2026 11:22 AM,21-Jan-2026 02:00 PM,techsummary_2038372.pdf (820.93 KB),Finance,summary,Komal Agarwal,23-Jan-2026 10:38 AM,,BOQ Comparative Chart,EE RED Firozabad,Internal,"AE,DAO,RED, Firozabad",Komal Agarwal,25-Feb-2026 11:08 AM,finsummary_2038372.pdf (425.39 KB),Technical,summary,Komal Agarwal,16-Jan-2026 04:59 PM,,AOC,"EE,RED,FIROZABAD","Vikash Bhawan, Civil Line, Firozabad",1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical Bid,"30,000",Yes,fixed,,Nil,Nil,854.0,Nil,Nil,No,09-Jan-2026 10:00 AM,15-Jan-2026 02:00 PM,09-Jan-2026 10:00 AM,15-Jan-2026 12:00 PM,NA ,NA ,09-Jan-2026 10:00 AM,15-Jan-2026 12:00 PM,21-Jan-2026 02:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,809/ee/tender/dt.15.12.2025,2026_REDUP_1104826_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction work of Community Hall at a Public Place Near the house of Ramesh Chandra Ramdas in Ward No. 17 Mohalla Kabir Nagar Mayapuri.,Construction work of Community Hall at a Public Place Near the house of Ramesh Chandra Ramdas in Ward No. 17 Mohalla Kabir Nagar Mayapuri.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,210.0,Construction work of Community Hall at a Public Pl,283205.0,NA ,NA ,NA ,"EE,RED,FIROZABAD",No ,No,AOC
2,5804413,M/S R R CONTRACTORS,14-Jan-2026 07:20 PM,Accepted-AOC,AOC,25-Feb-2026 11:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
