Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,"19,000",Yes,fixed,,Nil,Nil,Project Manager Unit 12,Project Manager Unit 12,"3,540",Nil,Nil,No,02-Feb-2026 06:55 PM,09-Feb-2026 04:00 PM,02-Feb-2026 06:55 PM,09-Feb-2026 03:00 PM,02-Feb-2026 06:55 PM ,09-Feb-2026 03:00 PM ,02-Feb-2026 06:55 PM,09-Feb-2026 03:00 PM,17-Feb-2026 12:00 PM,Balance work of Mediation Center at State Consumer Dispute Redressel Commission at Distt. Jhansi.,Balance work of Mediation Center at State Consumer Dispute Redressel Commission at Distt. Jhansi.,As Per NIT ,NA ,"8,03,402",Civil Works,NA ,Tender,90.0,NA ,Jhansi,284003.0,NA ,NA ,NA ,Jhansi,No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,05/PM12/UPPCL/25-26,2026_UPPRC_1107874_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC,Technical,Two no bids admitted,PRAVEEN KUMAR SHARMA,11-Feb-2026 02:35 PM,technical_2054737.pdf,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,20-Feb-2026 11:25 AM,finsummary_2054737.pdf (1030.66 KB),Finance,Two Bids Received,PRAVEEN KUMAR SHARMA,20-Feb-2026 11:13 AM,finance_2054737.pdf,BOQ Comparative Chart,PM 12 Jhansi,Internal,PM 13 Banda,PRAVEEN KUMAR SHARMA,17-Feb-2026 11:43 AM,17-Feb-2026 12:00 PM,techsummary_2054737.pdf (783.49 KB),26-Feb-2026,"INR 797,778.27",45.0,PRAVEEN KUMAR SHARMA,26-Feb-2026 06:32 PM,NaveenDOS.pdf (691.00 KB),L1,1,5856451,M/s Pragya Construction,09-May-2026 11:12 AM,Rejected-AOC,L2,26-Feb-2026 06:32 PM,1.0,5856574.0,Naveen & Associates,INR,"797,778.27",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2026_UPPRC_1107874_2,05/PM12/UPPCL/25-26,Balance work of Mediation Center at State Consumer Dispute Redressel Commission at Distt. Jhansi.,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5856574,Naveen & Associates,09-Feb-2026 02:46 PM,Accepted-AOC,L1,26-Feb-2026 06:32 PM,,,,,,,,,,AOC
