Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"2,950",Nil,Nil,No,"1,57,000",No,fixed,,Nil,Nil,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"4593/PAN/ET/25-26, DT. 22-01-2026",2026_UPPAN_1108643_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,1.0,SBI Bank,1.0,DATE Corrigendum,Date,,22-Jan-2026 06:30 PM,12-Feb-2026 11:30 AM,22-Jan-2026 06:30 PM,11-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 06:30 PM,11-Feb-2026 05:00 PM,18-Feb-2026 05:00 PM,CONSTRUCTION OF C.O. OFFICE AT NANPARA DISTT BAHRAICH U.P.,CONSTRUCTION OF C.O. OFFICE AT NANPARA DISTT BAHRAICH U.P.,Please refer Tender documents. ,NA ,"73,84,000",Civil Works,NA ,Tender,90.0,270.0,NANPARA DISTT BAHRAICH U.P.,271865.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,AOC,Technical,ALL BIDDER ADMITTED,Sanjeev Saxena,17-Feb-2026 07:32 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMAR JOSHI,Sanjeev Saxena,19-Feb-2026 02:01 PM,finsummary_2046832.pdf (84.42 KB),Finance,All bidder admitted,Sanjeev Saxena,19-Feb-2026 01:54 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMAR JOSHI,Sanjeev Saxena,17-Feb-2026 07:35 PM,18-Feb-2026 05:00 PM,techsummary_2046832.pdf (708.45 KB),06-Mar-2026,"INR 6,644,861.6",270.0,Sanjeev Saxena,28-Feb-2026 04:10 PM,NANPARALOA.pdf (83.00 KB),L1,1,5861599,HAPRDS MULTI SERVICES PVT LTD,11-Feb-2026 11:40 AM,Rejected-Finance,L5,19-Feb-2026 02:01 PM,1.0,5862709.0,Roshan Lal Traders,INR,"6,644,861.6",UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1108643_1,"4593/PAN/ET/25-26, DT. 22-01-2026",CONSTRUCTION OF C.O. OFFICE AT NANPARA DISTT BAHRAICH U.P.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5836639,M/s ANSARI CONSTRUCTION CO,11-Feb-2026 12:31 PM,Rejected-Finance,L3,19-Feb-2026 02:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5840468,M/s UNIQUE ENTERPRISES,11-Feb-2026 04:23 PM,Rejected-Finance,L2,19-Feb-2026 02:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5859306,Pacific buildcon,11-Feb-2026 01:21 PM,Rejected-Finance,L4,19-Feb-2026 02:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5862709,Roshan Lal Traders,11-Feb-2026 04:57 PM,Accepted-AOC,L1,28-Feb-2026 04:10 PM,,,,,,,,,,AOC
