S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5828206.0,M K INDIA INFRAESTATE PRIVATE LIMITED,INR,"3,527,811.26",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,2026_UPPRC_1108876_2,07/PM-4/UPPCL/2025-26 Dated 21-01-2026,"TOURISM DEVLOPMENT WORK OF SATYA KAILASH ASHRAM AT VILL- NAURAGPUR, (PHASE-2) IN DISTRICT- MAINPURI (U.P.)",1,5832863,Adept Construction,30-Jan-2026 01:41 PM,Rejected-Finance,Being Second Lowest,07-Feb-2026 05:45 PM,07-Feb-2026,"INR 3,527,811.26",180.0,SANDEEP SINGH CHAUDHARY,09-Feb-2026 04:03 PM,AOC.pdf (64.00 KB),Work Awarded to M/s M.K India Infraestate Pvt. Ltd.,Sandeep Singh Chaudhary Project Manager Unit-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, , Shravan Kumar Accountant Unit-4 Agra",SANDEEP SINGH CHAUDHARY,03-Feb-2026 07:49 PM,04-Feb-2026 12:00 PM,techsummary_2047555.pdf (2067.93 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,SANDEEP SINGH CHAUDHARY,07-Feb-2026 05:42 PM,,BOQ Comparative Chart,Sandeep Singh Chaudhary Project Manager Unit-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, , Shravan Kumar Accountant Unit-4 Agra",SANDEEP SINGH CHAUDHARY,07-Feb-2026 05:45 PM,finsummary_2047555.pdf (74.08 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,SANDEEP SINGH CHAUDHARY,03-Feb-2026 07:43 PM,,AOC,23-Jan-2026 06:00 PM,30-Jan-2026 03:00 PM,23-Jan-2026 06:00 PM,30-Jan-2026 02:00 PM,NA ,NA ,23-Jan-2026 06:00 PM,30-Jan-2026 02:00 PM,04-Feb-2026 12:00 PM,"TOURISM DEVLOPMENT WORK OF SATYA KAILASH ASHRAM AT VILL- NAURAGPUR, (PHASE-2) IN DISTRICT- MAINPURI (U.P.)","TOURISM DEVLOPMENT WORK OF SATYA KAILASH ASHRAM AT VILL- NAURAGPUR, (PHASE-2) IN DISTRICT- MAINPURI (U.P.)",Please refer Tender documents. ,NA ,"35,54,469",Civil Works - Buildings,NA ,Tender,90.0,180.0,Vill. Naurangpur Distt Mainpuri,205265.0,"Office of Project Manager,(Unit-4) Agra ","H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",24-Jan-2026 11:00 AM ,"Project Manager,(Unit-4) Agra",No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,07/PM-4/UPPCL/2025-26 Dated 21-01-2026,2026_UPPRC_1108876_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"72,000",No,fixed,,Nil,Nil,"Project Manager,(Unit-4) Agra","H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Bid Doc,"5,900",Nil,Nil,No,AOC
,,,,,,,,,2,5828206,M K INDIA INFRAESTATE PRIVATE LIMITED,30-Jan-2026 10:54 AM,Accepted-AOC,L1,09-Feb-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,AOC
