S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5859551.0,SUNRISE CONSTRUCTION,INR,"3,112,688",Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1108581_1,22/npk/pv-sfc/2025-26,Laying of Pipe line and construction of road related work in ward no 13 mohalla badwaliyan from House of Mulla ji Kalwa to Khet of master insaf ali,1.0,5861443.0,M/S MAYANK JAIN,11-Feb-2026 10:41 AM,Rejected-AOC,highest,20-Feb-2026 03:37 PM,20-Feb-2026,"INR 3,112,688",30.0,Pooja Singh,20-Feb-2026 03:37 PM,mullajikalwawo.pdf (694.00 KB),awarded,Pooja Singh,Internal,,Pooja Singh,20-Feb-2026 02:54 PM,finsummary_2046662.pdf (1040.58 KB),Technical,accepted,Pooja Singh,17-Feb-2026 12:33 PM,technical_2046662.pdf,Pooja Singh,Internal,,Pooja Singh,17-Feb-2026 01:11 PM,17-Feb-2026 02:00 PM,techsummary_2046662.pdf (668.31 KB),Finance,accepted,Pooja Singh,20-Feb-2026 01:55 PM,finance_2046662.pdf,BOQ Comparative Chart,AOC,POOJA SINGH,NP KITHAUR,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,22/npk/pv-sfc/2025-26,2026_DOLBU_1108581_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Laying of Pipe line and construction of road related work in ward no 13 mohalla badwaliyan from House of Mulla ji Kalwa to Khet of master insaf ali,Laying of Pipe line and construction of road related work in ward no 13 mohalla badwaliyan from House of Mulla ji Kalwa to Khet of master insaf ali,Please refer Tender documents. ,NA ,"31,12,688",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1,DD - Demand Draft,"3,11,269",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,"3,673",EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,22-Jan-2026 06:00 PM,13-Feb-2026 11:00 AM,22-Jan-2026 06:00 PM,12-Feb-2026 03:00 PM,NA ,NA ,22-Jan-2026 06:00 PM,12-Feb-2026 03:00 PM,17-Feb-2026 02:00 PM,AOC
,,,,,,,,,2.0,5859390.0,Rakesh Kumar,10-Feb-2026 12:59 PM,Rejected-AOC,lowest 2,20-Feb-2026 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,5859551.0,SUNRISE CONSTRUCTION,10-Feb-2026 01:50 PM,Accepted-AOC,lowest,20-Feb-2026 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,AOC
