S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,"2,354",Nil,Nil,No,Suprintending Engineer,"Suprintending Engineer Drainage Circle Phoolbagh, Kanpur",1.0,Fee/PreQual/Technical,.pdf,NIT,Reconstruction of V.R.B. at Km. 221.850 of Sirsa Drain,Reconstruction of V.R.B. at Km. 221.850 of Sirsa Drain,Please refer Tender documents. ,NA ,"70,56,000",Civil Works - Others,NA ,Tender,90.0,90.0,Hathras,204101.0,NA ,NA ,NA ,Kanpur,No ,No,"1,41,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur",03/SE/2025-26,2026_UPIDC_1109000_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,26-May-2026 11:14 AM,04-Feb-2026 03:00 PM,27-Jan-2026 11:00 AM,04-Feb-2026 01:00 PM,NA ,NA ,27-Jan-2026 11:00 AM,04-Feb-2026 01:00 PM,07-Feb-2026 03:00 PM,AOC,Ram Gopal,Internal,,Ram Gopal,21-Feb-2026 06:27 PM,finsummary_2047755.pdf (259.68 KB),Technical,All Admitted,Ram Gopal,05-Feb-2026 01:42 PM,,Ram Gopal,Internal,,Ram Gopal,05-Feb-2026 02:35 PM,07-Feb-2026 03:00 PM,techsummary_2047755.pdf (259.68 KB),Finance,All Admitted,Ram Gopal,07-Feb-2026 04:44 PM,,BOQ Comparative Chart,1,5841362,MA AND SONS,04-Feb-2026 11:14 AM,Rejected-AOC,L2,21-Feb-2026 06:36 PM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur",2026_UPIDC_1109000_1,03/SE/2025-26,Reconstruction of V.R.B. at Km. 221.850 of Sirsa Drain,1.0,5842172.0,S F INFRA PROJECTS,INR,"5,612,595",21-Feb-2026,"INR 5,612,595",90.0,Ram Gopal,21-Feb-2026 06:36 PM,DOS.pdf (1256.00 KB),AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5840222,M/s CHAUDHARI ENTERPRISES,04-Feb-2026 12:07 PM,Rejected-Finance,L6,21-May-2026 11:14 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5834285,M/s PARI ENTERPRISES,04-Feb-2026 10:55 AM,Rejected-Finance,L4,21-Feb-2026 06:27 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5834279,M/s Shree Dauji Enterprises,04-Feb-2026 11:05 AM,Rejected-Finance,L5,21-Feb-2026 06:27 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5842044,M/s VINAY KUMAR CONTRACTOR,04-Feb-2026 11:36 AM,Rejected-AOC,L3,21-Feb-2026 06:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5842172,S F INFRA PROJECTS,04-Feb-2026 12:34 PM,Accepted-AOC,L1,21-Feb-2026 06:36 PM,,,,,,,,,,,,,,,,AOC
