Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Under Vidhayak Nidhi Yojna (Shri Kapil Dev Agarwal ji, MLA) Construction of C.C. Road and Drain work from Smt. Aanchal Tomar house to Sandeep Pradhan or Vipin house at Vill. Makhiyali District- Muzaffarnagar","Under Vidhayak Nidhi Yojna (Shri Kapil Dev Agarwal ji, MLA) Construction of C.C. Road and Drain work from Smt. Aanchal Tomar house to Sandeep Pradhan or Vipin house at Vill. Makhiyali District- Muzaffarnagar",Please refer Tender documents. ,NA ,"15,16,132",Civil Works,NA ,Tender,90.0,90.0,District Muzaffarnagar,251001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,1.0,RTGS - RTGS Payment,04-Feb-2026 04:00 PM,10-Feb-2026 11:00 AM,04-Feb-2026 04:00 PM,10-Feb-2026 10:00 AM,NA ,NA ,04-Feb-2026 04:00 PM,10-Feb-2026 10:00 AM,10-Feb-2026 05:00 PM,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"30,500",No,fixed,,UPSCIDCO,MUZAFFARNAGAR,"1,652",UPSCIDCO,MUZAFFARNAGAR,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,144/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1112353_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,12-Feb-2026 11:17 AM,finsummary_2057326.pdf (362.58 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,10-Feb-2026 03:56 PM,technical_2057326.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,10-Feb-2026 03:58 PM,10-Feb-2026 11:17 AM,techsummary_2057326.pdf (362.58 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,12-Feb-2026 12:33 PM,finance_2057326.pdf,BOQ Comparative Chart,1,5856832,Rama Shyama Constructions,09-Feb-2026 03:36 PM,Accepted-AOC,Being L1,12-May-2026 11:17 AM,1.0,5856832.0,Rama Shyama Constructions,INR,"1,515,980",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1112353_1,144/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Kapil Dev Agarwal ji, MLA) Construction of C.C. Road and Drain work from Smt. Aanchal Tomar house to Sandeep Pradhan or Vipin house at Vill. Makhiyali District- Muzaffarnagar",19-Feb-2026,"INR 1,515,980",90.0,Vinod Kumar Kardam,12-Feb-2026 12:17 AM,aoc.pdf (802.00 KB),AWARD OF CONTRACT for Construction of C.C. Road and Drain work from Smt. Aanchal Tomar house to Sandeep Pradhan or Vipin house at Vill. Makhiyali District- Muzaffarnagar,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5857204,SUDHESH KUMAR,09-Feb-2026 09:45 PM,Rejected-Finance,Being L2,12-May-2026 11:17 AM,,,,,,,,,,,,,,,,,AOC
