Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,000",BDO MANIAR,MANIAR,No,BDO MANIAR,BDO OFFICE MANIAR,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Maniar,1750 Date 16.01.2026 Work No. - 16,2026_RDUP_1107238_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"19,708",No,percentage,2.0%,BDO MANIAR,MANIAR,kshetr panchaayat maniyar ke antargat vibhinn sthaanon par 47 adad solar laeet ke sthaapana ka kaary.,kshetr panchaayat maniyar ke antargat vibhinn sthaanon par 47 adad solar laeet ke sthaapana ka kaary.,NIT ,NA ,"9,85,400",Civil Works,NA ,Tender,90.0,90.0,KP MANIAR,277207.0,NA ,NA ,NA ,BDO OFFICE MANIAR,No ,No,1,DD - Demand Draft,19-Jan-2026 10:00 AM,02-Feb-2026 12:30 PM,19-Jan-2026 10:00 AM,31-Jan-2026 12:00 PM,NA ,NA ,19-Jan-2026 10:00 AM,31-Jan-2026 12:00 PM,02-Feb-2026 04:00 PM,AOC,1.0,5833787.0,MAA ENTERPRISES,31-Jan-2026 12:50 AM,Rejected-AOC,L2,03-Feb-2026 06:21 PM,03-Feb-2026,"INR 984,808.76",90.0,SHATRUGHNA KUMAR SINGH,03-Feb-2026 06:21 PM,16.pdf (56.00 KB),AOC,"SHATRUGHNA KUMAR SINGH, BDO VIRENDRA KUSHWAHA, JE RED AKHILESH KUMAR SINGH, ACCOUNTANT",Internal,"SHATRUGHNA KUMAR SINGH, BDO VIRENDRA KUSHWAHA, JE RED AKHILESH KUMAR SINGH, ACCOUNTANT",SHATRUGHNA KUMAR SINGH,02-Feb-2026 03:07 PM,02-Feb-2026 04:00 PM,techsummary_2043508.pdf (336.06 KB),Finance,Bid Opening Summary,SHATRUGHNA KUMAR SINGH,02-Feb-2026 05:18 PM,,BOQ Comparative Chart,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Maniar,2026_RDUP_1107238_1,1750 Date 16.01.2026 Work No. - 16,kshetr panchaayat maniyar ke antargat vibhinn sthaanon par 47 adad solar laeet ke sthaapana ka kaary.,Technical,Bid Opening Summary,SHATRUGHNA KUMAR SINGH,02-Feb-2026 02:28 PM,,"SHATRUGHNA KUMAR SINGH, BDO VIRENDRA KUSHWAHA, JE RED AKHILESH KUMAR SINGH, ACCOUNTANT",Internal,"SHATRUGHNA KUMAR SINGH, BDO VIRENDRA KUSHWAHA, JE RED AKHILESH KUMAR SINGH, ACCOUNTANT",SHATRUGHNA KUMAR SINGH,02-Feb-2026 07:07 PM,finsummary_2043508.pdf (336.06 KB),1.0,5823573.0,SHEKHAR ENTERPRISES,INR,"984,808.76",AOC
,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,AOC,2.0,5823573.0,SHEKHAR ENTERPRISES,25-Jan-2026 06:56 PM,Accepted-AOC,L1,03-Feb-2026 06:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,AOC,3.0,5833318.0,SHREYANSH SINGH,30-Jan-2026 05:48 PM,Rejected-AOC,L3,03-Feb-2026 06:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
