S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1,5800858,AJEET KUMAR SINGH,12-Jan-2026 07:18 PM,Rejected-AOC,RESPONSIVE,04-Feb-2026 06:25 PM,1.0,5800284.0,M/S. RS ENTERPRISES,INR,"1,390,945.18",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1104688_1,LETTAR NO 1709 DATE 29.12.2025,VIKAS KHAND-AHIRORI ME 170-200 WAT 10 NAG SEMI HIGH MAST STREET LIGHT 06VE KA ADHISTHAPAN KA KARY,04-Feb-2026,"INR 1,390,945.18",90.0,Pradeep Pal,04-Feb-2026 06:25 PM,RAHUL.pdf (864.00 KB),EE AE DAO,EE,Internal,EE AE DAO,Pradeep Pal,23-Jan-2026 10:57 AM,23-Jan-2026 12:00 PM,techsummary_2038134.pdf (335.38 KB),Finance,EE AE DAO,Pradeep Pal,04-Feb-2026 06:20 PM,finance_2038134.pdf,BOQ Comparative Chart,EE,Internal,EE AE DAO,Pradeep Pal,04-Feb-2026 06:23 PM,finsummary_2038134.pdf (863.88 KB),Technical,EE AE DAO,Pradeep Pal,23-Jan-2026 10:56 AM,technical_2038134.pdf,AOC,856.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 1709 DATE 29.12.2025,2026_REDUP_1104688_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,08-Jan-2026 01:00 PM,20-Jan-2026 12:30 PM,08-Jan-2026 01:00 PM,20-Jan-2026 12:00 PM,NA ,NA ,08-Jan-2026 01:00 PM,20-Jan-2026 12:00 PM,23-Jan-2026 12:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,VIKAS KHAND-AHIRORI ME 170-200 WAT 10 NAG SEMI HIGH MAST STREET LIGHT 06VE KA ADHISTHAPAN KA KARY,VIKAS KHAND-AHIRORI ME 170-200 WAT 10 NAG SEMI HIGH MAST STREET LIGHT 06VE KA ADHISTHAPAN KA KARY,VIKAS KHAND-AHIRORI ME 170-200 WAT 10 NAG SEMI HIGH MAST STREET LIGHT 06VE KA ADHISTHAPAN KA KARY ,NA ,"14,00,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E E R E D VIKAS BHAWAN HARDOI,No ,No,"28,000",Yes,fixed,,Nil,Nil,E E R E D VIKAS BHAWAN HARDOI,E E R E D VIKAS BHAWAN HARDOI,AOC
2,5800284,M/S. RS ENTERPRISES,12-Jan-2026 04:13 PM,Accepted-AOC,RESPONSIVE,04-Feb-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
