Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Stage
13-Feb-2026,"INR 581,632",90.0,Vinod Kumar Kardam,09-Feb-2026 01:03 PM,aoc.pdf (840.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Drain work From Jahir house to Nafees house at Vill Alipur Sambhalki Block Muzaffarabad, District- Saharanpur",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1111134_1,139/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Construction of CC Road and Drain work From Jahir house to Nafees house at Vill Alipur Sambhalki Block Muzaffarabad, District- Saharanpur",1.0,5840459.0,VINOD KUMAR THEKEDAR,INR,"581,632",1,5842580,ANKIT KUMAR CONTRACTOR,04-Feb-2026 07:40 PM,Rejected-Finance,Being L2,09-Feb-2026 01:01 PM,Finance,Financial Evaluation Summary,Vinod Kumar Kardam,09-Feb-2026 12:58 PM,finance_2052485.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,05-Feb-2026 04:14 PM,05-Feb-2026 05:00 PM,techsummary_2052485.pdf (338.71 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,05-Feb-2026 04:12 PM,technical_2052485.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,09-Feb-2026 01:01 PM,finsummary_2052485.pdf (338.71 KB),AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,139/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1111134_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,062",UPSCIDCO,SAHARANPUR,No,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur","12,000",No,fixed,,UPSCIDCO,SAHARANPUR,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Construction of CC Road and Drain work From Jahir house to Nafees house at Vill Alipur Sambhalki Block Muzaffarabad, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Construction of CC Road and Drain work From Jahir house to Nafees house at Vill Alipur Sambhalki Block Muzaffarabad, District- Saharanpur",Please refer Tender documents. ,NA ,"5,81,923",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,31-Jan-2026 11:17 AM,05-Feb-2026 01:00 PM,31-Jan-2026 12:30 PM,05-Feb-2026 12:30 PM,NA ,NA ,31-Jan-2026 12:30 PM,05-Feb-2026 12:30 PM,05-Feb-2026 05:00 PM,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,RTGS - RTGS Payment,AOC
,,,,,,,,,,,,,,,,2,5840459,VINOD KUMAR THEKEDAR,04-Feb-2026 09:20 PM,Accepted-AOC,Being L1,09-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,AOC
