Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,As per tender notice,SENIOR GEOPHYSICIST,295 Jaipur House Colony Agra,"Construction/Installation work of Roof Top Rain Water Harvesting Structures on buildings of National Inter College, Etlauni, Block-Baldeo, District- Mathura Under Atal Bhujal Yojna.","Construction/Installation work of Roof Top Rain Water Harvesting Structures on buildings of National Inter College, Etlauni, Block-Baldeo, District- Mathura Under Atal Bhujal Yojna.",Please refer tender document ,NA ,,Civil Works - Others,NA ,Tender,90.0,40.0,DIV AGRA,282010.0,NA ,NA ,NA ,AGRA,No ,No,"16,500",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Geophysicist, GWD Dn- Agra (Geophysical)",35/ATALRWH/AGRA/2025-26,2026_UPGWD_1108538_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,23-Jan-2026 11:15 AM,31-Jan-2026 11:30 AM,23-Jan-2026 10:00 AM,31-Jan-2026 11:00 AM,23-Jan-2026 10:00 AM ,25-Jan-2026 10:00 AM ,23-Jan-2026 10:00 AM,31-Jan-2026 11:00 AM,26-May-2026 11:15 AM,AOC,Technical,BIDSUMMARY,Shashank Singh,31-Jan-2026 01:34 PM,technical_2046533.pdf,SHASHANK SHEKHAR SINGH,Internal,ANKUR SRIVASTAVA NAURATAN KAMAL AVADHESH KUMAR BHASKER SHAILENDRA KUMAR VINAYAK TRIPATHI,Shashank Singh,11-Feb-2026 11:15 AM,finsummary_2046533.pdf (899.50 KB),Finance,FINANCIALMINUTES,Shashank Singh,11-Feb-2026 11:54 AM,finance_2046533.pdf,BOQ Comparative Chart,SHASHANK SHEKHAR SINGH,Internal,ANKUR SRIVASTAVA NAURATAN KAMAL AVADHESH KUMAR BHASKER SHAILENDRA KUMAR VINAYAK TRIPATHI,Shashank Singh,31-Jan-2026 01:40 PM,31-Jan-2026 03:30 PM,techsummary_2046533.pdf (1447.60 KB),13-Feb-2026,"INR 799,517.07",30.0,Shashank Singh,19-Feb-2026 04:16 PM,AOCATALRWH35.pdf (317.00 KB),CONTRACT VALUE INCLUDING GST,1.0,5827684.0,JINDAL ASSOCIATES,28-Jan-2026 11:15 AM,Rejected-AOC,REJECTED L3 BIDDER,19-Feb-2026 04:16 PM,1.0,5829591.0,VRIDHHI ENTERPRISES,INR,"799,517.07","Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Geophysicist, GWD Dn- Agra (Geophysical)",2026_UPGWD_1108538_1,35/ATALRWH/AGRA/2025-26,"Construction/Installation work of Roof Top Rain Water Harvesting Structures on buildings of National Inter College, Etlauni, Block-Baldeo, District- Mathura Under Atal Bhujal Yojna.",AOC
,,.pdf,Tender document signed by authorised signatory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5830560.0,M/S ANUBHAV INDIA COMPANY,30-Jan-2026 04:52 AM,Rejected-AOC,REJECTED L2 BIDDER,19-Feb-2026 04:16 PM,,,,,,,,,,AOC
,,.pdf,Any other document required as per tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5829591.0,VRIDHHI ENTERPRISES,28-Jan-2026 05:12 PM,Accepted-AOC,ACCEPTED L1 BIDDER,19-Feb-2026 04:16 PM,,,,,,,,,,AOC
2.0,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
