Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
18-Feb-2026,"INR 3,065,615",180.0,Manoj Sharma,18-Feb-2026 12:47 PM,LOA.pdf (745.00 KB),1,5805420,EKANA ENTERPRISES,15-Jan-2026 11:12 AM,Rejected-AOC,Second Lowest,18-Feb-2026 12:47 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,2026_UPPRC_1104154_1,08/2025-26/PCL/UNIT-11/Ayodhya,PROPOSED TOILET BLOCK LIBRARY IN RAJKIYA HIGH SCHOOL LAKHANPUR AT DISTT AMBEDKAR NAGAR,1.0,5793286.0,M/S OM PRAKASH MISHRA,INR,"3,065,615",Technical,Part One ok,Manoj Sharma,21-Jan-2026 10:55 AM,,Project Manager,Internal,,Manoj Sharma,18-Feb-2026 12:12 AM,finsummary_2036642.pdf (745.40 KB),Finance,Part Second ok,Manoj Sharma,18-Feb-2026 11:22 AM,,BOQ Comparative Chart,Project Manager,Internal,,Manoj Sharma,21-Jan-2026 12:03 PM,21-Jan-2026 04:00 PM,techsummary_2036642.pdf (1359.38 KB),AOC,1.0,SBI Bank,"61,000",No,fixed,,Nil,Nil,Project Manager Unit 11,05/17/17 ACHARYA NARENDRA DEV NAGAR DEOKALI ROAD AYODHYA,07-Jan-2026 09:00 AM,15-Jan-2026 04:00 PM,07-Jan-2026 09:00 AM,15-Jan-2026 02:00 PM,NA ,NA ,07-Jan-2026 09:00 AM,15-Jan-2026 02:00 PM,21-Jan-2026 04:00 PM,"5,900",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,NIT and BID,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,08/2025-26/PCL/UNIT-11/Ayodhya,2026_UPPRC_1104154_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,PROPOSED TOILET BLOCK LIBRARY IN RAJKIYA HIGH SCHOOL LAKHANPUR AT DISTT AMBEDKAR NAGAR,PROPOSED TOILET BLOCK LIBRARY IN RAJKIYA HIGH SCHOOL LAKHANPUR AT DISTT AMBEDKAR NAGAR,Please refer Tender documents. ,NA ,"30,84,000",Civil Works,NA ,Tender,30.0,180.0,Ambedkar Nagar,224210.0,NA ,NA ,NA ,Ayodhya,No ,No,AOC
,,,,,,2,5793286,M/S OM PRAKASH MISHRA,08-Jan-2026 04:04 PM,Accepted-AOC,After Negotiation,18-Feb-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
