S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5897495.0,MANYA CONSTRUCTION COMPANY,19-Feb-2026 04:05 PM,Rejected-AOC,REJECT,21-Feb-2026 02:21 PM,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,2026_DOLBU_1115607_1,203/NPERACH/15VITT/TANKI-13-26,KAJYANA ME KALI MANDIR KE PAS 5000 LITRE PANI KI TANKI STHAPNA KA KARY,1.0,5900440.0,M/S SENGAR ENTERPRISES,INR,"475,342.35",21-Feb-2026,"INR 475,342.35",90.0,Ajay Kumar Yadav,21-Feb-2026 02:21 PM,kajyana.pdf (229.00 KB),WORK ORDER,executive officer,Internal,executive officer,Ajay Kumar Yadav,21-Feb-2026 02:05 PM,finsummary_2070316.pdf (228.83 KB),Technical,admitted,Dharmendra Kumar,21-Feb-2026 12:33 PM,technical_2070316.pdf,executive officer,Internal,executive officer,Ajay Kumar Yadav,21-Feb-2026 12:45 PM,21-Feb-2026 01:00 PM,techsummary_2070316.pdf (602.89 KB),Finance,Admitted,Ajay Kumar Yadav,21-Feb-2026 01:17 PM,finance_2070316.pdf,BOQ Comparative Chart,AOC,KAJYANA ME KALI MANDIR KE PAS 5000 LITRE PANI KI TANKI STHAPNA KA KARY,KAJYANA ME KALI MANDIR KE PAS 5000 LITRE PANI KI TANKI STHAPNA KA KARY,Please refer Tender documents. ,NA ,6.0,Civil Works,5000 LITRE PANI KI TANKI ,Tender,90.0,90.0,WORK,284302.0,NA ,NA ,NA ,NAGAR PANCHAYAT ERACH,No ,No,1,DD - Demand Draft,13-Feb-2026 12:00 PM,21-Feb-2026 12:00 PM,13-Feb-2026 12:00 PM,20-Feb-2026 05:00 PM,NA ,NA ,13-Feb-2026 12:00 PM,20-Feb-2026 05:00 PM,21-Feb-2026 01:00 PM,EXECUTIVE OFFICER,EXECUTIVE OFFICER,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,"12,000",No,fixed,,EO,NP ERACH,600.0,EO,NP ERACH,No,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,203/NPERACH/15VITT/TANKI-13-26,2026_DOLBU_1115607_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
2.0,5900440.0,M/S SENGAR ENTERPRISES,20-Feb-2026 08:33 AM,Accepted-AOC,AWARDED,21-Feb-2026 02:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,2.0,Finance,.xls,FINANCE,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,5899079.0,M/S SHIVA CONSTRUCTION,19-Feb-2026 09:22 PM,Rejected-AOC,REJECT,21-Feb-2026 02:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
