Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,As per tender notice,1.0,clerikal typing error in BID document,Other,,"14,500",No,fixed,,Nil,Nil,Construction work of Roof Top Rain Water Harvesting Structures on buildings of SambhuNath Azad Samudaik Swasthya Kendra Block Bah Agra Under Atal Bhujal Yojna,Construction work of Roof Top Rain Water Harvesting Structures on buildings of SambhuNath Azad Samudaik Swasthya Kendra Block Bah Agra Under Atal Bhujal Yojna,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,45.0,Division Agra,282010.0,NA ,NA ,NA ,AGRA,No ,No,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Geophysicist, GWD Dn- Agra (Geophysical)",18/ATALRWH/AGRA/2025-26,2026_UPGWD_1104017_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,1.0,SBI Bank,06-Jan-2026 10:00 AM,16-Jan-2026 11:16 AM,06-Jan-2026 10:00 AM,16-Jan-2026 11:00 AM,06-Jan-2026 10:00 AM ,07-Jan-2026 10:00 AM ,06-Jan-2026 10:00 AM,16-Jan-2026 11:00 AM,16-Jan-2026 03:30 PM,SENIOR GEOPHYSICIST,OFFICE OF SENIOR GEOPHYSICIST GROUND WATER DEPARTMENT 295 JAIPUR HOUSE AGRA,AOC,Technical,bid summary,Shashank Singh,16-Jan-2026 03:01 PM,technical_2036405.pdf,SHASHANK SHEKHAR SINGH,Internal,ANKUR SRIVASTAVA NAURATAN KAMAL AVADHESH KUMAR BHASKER SHAILENDRA KUMAR VINAYAK TRIPATHI,Shashank Singh,29-Jan-2026 03:53 PM,finsummary_2036405.pdf (985.60 KB),Finance,FINANCIALMINUTES,Shashank Singh,29-Jan-2026 03:38 PM,finance_2036405.pdf,BOQ Comparative Chart,SHASHANK SHEKHAR SINGH,Internal,ANKUR SRIVASTAVA NAURATAN KAMAL AVADHESH KUMAR BHASKER SHAILENDRA KUMAR VINAYAK TRIPATHI,Shashank Singh,16-Jan-2026 03:17 PM,16-Jan-2026 03:30 PM,techsummary_2036405.pdf (1279.91 KB),12-Feb-2026,"INR 693,697.45",30.0,Shashank Singh,16-Feb-2026 12:30 PM,AOCATALRWH18.pdf (365.00 KB),CONTRACT VALUE INCLUDING GST,1.0,5806219.0,M/S ANUBHAV INDIA COMPANY,INR,"693,697.45","Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Geophysicist, GWD Dn- Agra (Geophysical)",2026_UPGWD_1104017_1,18/ATALRWH/AGRA/2025-26,Construction work of Roof Top Rain Water Harvesting Structures on buildings of SambhuNath Azad Samudaik Swasthya Kendra Block Bah Agra Under Atal Bhujal Yojna,1.0,5806219.0,M/S ANUBHAV INDIA COMPANY,15-Jan-2026 11:16 AM,Accepted-AOC,ACCEPTED L1 BIDDER,16-Feb-2026 12:30 PM,AOC
,,.pdf,Tender Document signed by authorised signatory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5806032.0,SHEELA ENTERPRISES,15-Jan-2026 04:37 PM,Rejected-AOC,REJECTED L3 BIDDER,16-Feb-2026 12:30 PM,AOC
,,.pdf,Any other Document required as per tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5805886.0,VRIDHHI ENTERPRISES,15-Jan-2026 03:09 PM,Rejected-AOC,REJECTED L2 BIDDER,16-Feb-2026 12:30 PM,AOC
2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
