Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Directorate of Local Bodies UP||Nagar Panchayat Mahul Azamgarh,175/NPM/PEYJAL/3/2/2026,2026_DOLBU_1112119_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Nit,"1,175",EXECUTIVE OFFICER,NAGAR PANCHAYAT MAHUL,No,"19,920",No,percentage,2.0%,EXECUTIVE OFFICER,NAGAR PANCHAYAT MAHUL,04-Feb-2026 10:00 AM,25-Feb-2026 11:00 AM,04-Feb-2026 10:00 AM,24-Feb-2026 04:00 PM,NA ,NA ,04-Feb-2026 10:00 AM,24-Feb-2026 04:00 PM,26-Feb-2026 11:45 AM,EXECUTIVE OFFICER,NAGAR PANCHAYAT MAHUL AZAMGARH,1,DD - Demand Draft,TUBEL EASTABLISHMENT WORK,WARD NO 02 AMBEDKAR NAGAR ME 7.50 HP NALKOOP ADHISTHAPAN KA KARYA,Please refer Tender documents. ,NA ,"9,96,000",Civil Works - Water Works,NA ,Tender,90.0,30.0,NP MAHUL,223225.0,NA ,NA ,NA ,NP MAHUL,No ,No,AOC,AVADESHMISRA,Internal,RAJATKUMARSANTOSHGOND,Avadhesh Misra,27-Feb-2026 01:19 PM,finsummary_2056716.pdf (486.12 KB),Technical,TECHNICALYQUALIFY,rajat kumar,25-Feb-2026 05:42 PM,technical_2056716.pdf,AVADESHMISRA,Internal,RAJATKUMARSANTOSH,rajat kumar,26-Feb-2026 11:41 AM,26-Feb-2026 11:45 AM,techsummary_2056716.pdf (898.54 KB),Finance,FINADMITTED,rajat kumar,26-Feb-2026 07:22 PM,finance_2056716.pdf,BOQ Comparative Chart,1.0,5903791.0,A K CONSTRUCTION AND GENERAL ORDER SUPPLIERS,20-Feb-2026 09:47 PM,Accepted-AOC,LOWEST RATE,27-Feb-2026 02:51 PM,Directorate of Local Bodies UP||Nagar Panchayat Mahul Azamgarh,2026_DOLBU_1112119_1,175/NPM/PEYJAL/3/2/2026,TUBEL EASTABLISHMENT WORK,1.0,5903791.0,A K CONSTRUCTION AND GENERAL ORDER SUPPLIERS,INR,"995,500",27-Feb-2026,"INR 995,500",30.0,Avadhesh Misra,27-Feb-2026 02:51 PM,AOC1.pdf (241.00 KB),AWARDED OF CONTRACT,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,2,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5903873.0,MAA DEI AVINASHI CONSTRUCTION,20-Feb-2026 10:30 PM,Rejected-Finance,HIGHEST RATE,27-Feb-2026 01:19 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5905682.0,Om Construction,21-Feb-2026 12:37 PM,Rejected-AOC,HIGHEST RATE,27-Feb-2026 02:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
