Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
CONSTRUCTION OF 04 NO TYPE 4 RESIDENCE FOR GAZETTED OFFICER AT 36TH BN PAC VARANASI U.P.,CONSTRUCTION OF 04 NO TYPE 4 RESIDENCE FOR GAZETTED OFFICER AT 36TH BN PAC VARANASI U.P.,Please refer Tender documents. ,NA ,"2,47,48,000",Civil Works,NA ,Tender,90.0,365.0,36TH BN PAC VARANASI U.P.,221002.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,19-Jan-2026 12:00 PM,03-Feb-2026 11:30 AM,19-Jan-2026 12:00 PM,02-Feb-2026 05:00 PM,NA ,NA ,19-Jan-2026 12:00 PM,02-Feb-2026 05:00 PM,05-Feb-2026 03:30 PM,1.0,SBI Bank,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"4510/PAN/ET/25-26,DT, 16-01-2026",2026_UPPAN_1106983_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"4,95,000",No,fixed,,Nil,Nil,"2,950",Nil,Nil,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,AOC,SANJEEV SAXENA,Internal,MANOJ KUMAR JOSHI PRASHANT TRIPATHI,Sanjeev Saxena,04-Feb-2026 06:12 AM,05-Feb-2026 03:30 PM,techsummary_2043735.pdf (586.38 KB),Finance,All bidder admitted,Sanjeev Saxena,12-Feb-2026 10:55 AM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMAR JOSHI,Sanjeev Saxena,12-Feb-2026 11:12 AM,finsummary_2043735.pdf (597.07 KB),Technical,1 bidder rejected in technical,Sanjeev Saxena,04-Feb-2026 06:50 PM,,1.0,5829474.0,TIWARI CONSTRUCTION,INR,"24,149,098",UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1106983_1,"4510/PAN/ET/25-26,DT, 16-01-2026",CONSTRUCTION OF 04 NO TYPE 4 RESIDENCE FOR GAZETTED OFFICER AT 36TH BN PAC VARANASI U.P.,1,5817629,S V R A Infrastructure,22-Jan-2026 11:12 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,04-Feb-2026 06:50 PM,25-Feb-2026,"INR 24,149,098",365.0,Manoj Kumar Joshi,23-Feb-2026 03:38 PM,TYPE4LOA.pdf (696.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5827589,SYMBIOSIS WATER TECH INDIA,29-Jan-2026 01:58 PM,Rejected-Finance,L2,12-Feb-2026 11:04 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5829474,TIWARI CONSTRUCTION,28-Jan-2026 03:45 PM,Accepted-AOC,L1,23-Feb-2026 03:38 PM,,,,,,,,AOC
