Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Technical,Admitted,Kiran Pal,16-Feb-2026 07:06 PM,,27-Feb-2026,"INR 591,993.27",60.0,Kiran Pal,27-Feb-2026 06:44 PM,18.pdf (191.00 KB),Kiran Pal,Internal,,Kiran Pal,17-Feb-2026 06:03 PM,17-Feb-2026 06:15 PM,techsummary_2052741.pdf (2377.43 KB),"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 3, PWD Ghazipur",2026_CEUVZ_1110973_18,124/10A dt 17-01-2026,Renewal of Mohanpura school to kyampur chhanwani tak link road,1,5854342,BAJRANG CONSTRUCTION,08-Feb-2026 10:48 PM,Rejected-Finance,L2,24-Feb-2026 07:42 PM,Finance,Admitted,Kiran Pal,24-Feb-2026 07:39 PM,,BOQ Comparative Chart,Kiran Pal,Internal,,Kiran Pal,24-Feb-2026 07:42 PM,finsummary_2052741.pdf (190.63 KB),1.0,5853057.0,KIRAN CONSTRUCTION,INR,"591,993.27",AOC,EE cd3 Pwd gzp,offfice of ee cd3 pwd gzp,1,Fee/PreQual/Technical,.pdf,Technical,854.0,Nil,Nil,No,02-Feb-2026 12:00 PM,09-Feb-2026 12:30 PM,02-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,17-Feb-2026 06:15 PM,"75,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 3, PWD Ghazipur",124/10A dt 17-01-2026,2026_CEUVZ_1110973_18,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Renewal of Mohanpura school to kyampur chhanwani tak link road,Renewal of Mohanpura school to kyampur chhanwani tak link road,Please refer Tender documents. ,NA ,"7,50,000",Civil Works,NA ,Tender,90.0,60.0,ghaziur,233001.0,NA ,NA ,NA ,offfice of ee cd3 pwd gzp,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5853057,KIRAN CONSTRUCTION,09-Feb-2026 09:02 AM,Accepted-AOC,L1,27-Feb-2026 06:44 PM,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
