Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE,2026_REDUP_1105261_1,2704/SE RED Ayodhya/Sultanpur/25-26 Dt 23/12/2025,"Under District Sultanpur, Construction of 100 Bedded Women hostel (50 Rooms) at Government Craftsman Instructor Training Institute, Lot No 1",1.0,5806772.0,M/S S. S. CONSTRUCTION,INR,"59,402,027",1,5808639,M/S AGNIHOTRI BUILDERS and SUPPLIERS,17-Jan-2026 02:56 AM,Rejected-Technical,Rejected,06-Feb-2026 08:55 PM,28-Feb-2026,"INR 59,402,027",365.0,KrishnaKumar Mishra,28-Feb-2026 01:25 PM,2704_1.pdf (453.00 KB),Er K K Mishra SE RED Ayodhya Circle,Internal,,KrishnaKumar Mishra,26-Feb-2026 09:17 PM,finsummary_2039391.pdf (208.71 KB),Technical,Summary,KrishnaKumar Mishra,06-Feb-2026 08:52 PM,,Er Isham Singh CE RED East,Internal,"Er Isham Singh CE RED East, Er K K Mishra SE RED Ayodhya Circle, Er K K Mishra EE RED Sultanpur, Er Shailendra Chaudhary EE RED Ambedkarnagar, Mr Rajeev Kumar DAO RED Sultanpur",KrishnaKumar Mishra,06-Feb-2026 08:55 PM,13-Feb-2026 12:00 PM,techsummary_2039391.pdf (499.96 KB),Finance,Summary,KrishnaKumar Mishra,13-Feb-2026 07:50 PM,,BOQ Comparative Chart,AOC,SE RED Ayodhya Circle,"SE RED AYODHYA CIRCLE, BADA RAMANA, REEDGANJ, AYODHYA",10-Jan-2026 09:00 AM,17-Jan-2026 12:30 PM,10-Jan-2026 09:00 AM,17-Jan-2026 12:00 PM,NA ,NA ,10-Jan-2026 09:00 AM,17-Jan-2026 12:00 PM,13-Feb-2026 12:00 PM,1.0,SBI Bank,"10,86,000",No,fixed,,Nil,Nil,"Under District Sultanpur, Construction of 100 Bedded Women hostel (50 Rooms) at Government Craftsman Instructor Training Institute, Lot No 1","Under District Sultanpur, Construction of 100 Bedded Women hostel (50 Rooms) at Government Craftsman Instructor Training Institute, Lot No 1",Please refer Tender documents. ,NA ,"5,42,79,000",Civil Works,NA ,Tender,90.0,365.0,Sultanpur,228001.0,SE RED Ayodhya Circle ,"SE RED AYODHYA CIRCLE, BADA RAMANA, REEDGANJ, AYODHYA  ",12-Jan-2026 11:00 AM ,SE RED Ayodhya Circle,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fees and Technical Documents,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE,2704/SE RED Ayodhya/Sultanpur/25-26 Dt 23/12/2025,2026_REDUP_1105261_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,AOC
,,,,,,,,,2,5808668,M/S PRATHMESH CONSTRUCTIONS,17-Jan-2026 03:10 AM,Rejected-Technical,Rejected,06-Feb-2026 08:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5809103,M/S PRISM CONSTRUCTIONS,17-Jan-2026 09:27 AM,Rejected-Finance,Rejected,26-Feb-2026 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5806772,M/S S. S. CONSTRUCTION,16-Jan-2026 03:44 PM,Accepted-AOC,AOC,28-Feb-2026 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
