Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
02-Feb-2026,"INR 892,776.37",180.0,Sujit Kumar Sinha,04-Feb-2026 05:13 PM,Document2.pdf (26.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1104326_5,"897/RED/Etender(25)/2025-26, Dt. 18.12.2025",G.P. Sarwa me Anganu ke ghar se Akash Singh ke ghar tak CC road nirman karya-Huzoorpur_05,1.0,5806343.0,M/s Vikram Jaiswal,INR,"892,776.37",1,5806297,M/S TEJ CONSTRUCTIONS,23-Jan-2026 05:08 PM,Rejected-Finance,High,29-Jan-2026 04:16 PM,Technical,Technical bid open,Sujit Kumar Sinha,24-Jan-2026 06:53 PM,technical_2037165.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,29-Jan-2026 04:16 PM,finsummary_2037165.pdf (44.72 KB),Finance,Financial bid open,Sujit Kumar Sinha,29-Jan-2026 02:04 PM,finance_2037165.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,28-Jan-2026 05:00 PM,29-Jan-2026 12:00 PM,techsummary_2037165.pdf (392.66 KB),AOC,G.P. Sarwa me Anganu ke ghar se Akash Singh ke ghar tak CC road nirman karya-Huzoorpur_05,G.P. Sarwa me Anganu ke ghar se Akash Singh ke ghar tak CC road nirman karya-Huzoorpur_05,Please refer Tender documents. ,NA ,"7,57,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,1,Fee/PreQual/Technical,.pdf,Technical bid document,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",1.0,SBI Bank,788.0,Nil,Nil,No,1.0,Corrigendum for date change,Date,,07-Jan-2026 02:00 PM,24-Jan-2026 12:30 PM,07-Jan-2026 02:00 PM,24-Jan-2026 12:00 PM,NA ,NA ,07-Jan-2026 02:00 PM,24-Jan-2026 12:00 PM,29-Jan-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"897/RED/Etender(25)/2025-26, Dt. 18.12.2025",2026_REDUP_1104326_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"15,200",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,5806343,M/s Vikram Jaiswal,20-Jan-2026 10:55 PM,Accepted-AOC,AOC,04-Feb-2026 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
