Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,AS PER TENDER NOTICE,SENIOR GEOPHYSICIST,OFFICE OF SENIOR GEOPHYSICIST GROUND WATER DEPARTMENT 295 JAIPUR HOUSE COLONY AGRA,"15,000",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,1.0,SBI Bank,07-Jan-2026 10:00 AM,17-Jan-2026 11:30 AM,07-Jan-2026 10:00 AM,17-Jan-2026 11:00 AM,07-Jan-2026 10:00 AM ,08-Jan-2026 10:00 AM ,07-Jan-2026 10:00 AM,17-Jan-2026 11:00 AM,17-Jan-2026 03:30 PM,Construction work of Roof Top RainWater Harvesting Structures on Uchch Prathmik Vidhyalaya Nagar Block Fatehpur Sikri Agra Under Atal Bhujal Yojna,Construction work of Roof Top Rain Water Harvesting Structures on Uchch Prathmik Vidhyalaya Nagar Block Fatehpur Sikri Agra Under Atal Bhujal Yojna,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,45.0,DIV AGRA,282010.0,NA ,NA ,NA ,AGRA,No ,No,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Geophysicist, GWD Dn- Agra (Geophysical)",21/ATALRWH/AGRA/2025-26,2026_UPGWD_1104355_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,clerikal typing error in BID document,Other,,AOC,Technical,BID SUMMARY,Shashank Singh,17-Jan-2026 02:32 PM,technical_2037215.pdf,SHASHANK SHEKHAR SINGH,Internal,ANKUR SRIVASTAVA NAURATAN KAMAL AVADHESH KUMAR BHASKER SHAILENDRA KUMAR VINAYAK TRIPATHI,Shashank Singh,29-Jan-2026 02:27 PM,finsummary_2037215.pdf (1097.45 KB),Finance,FINANCIALMINUTES,Shashank Singh,29-Jan-2026 02:23 PM,finance_2037215.pdf,BOQ Comparative Chart,SHASHANK SHEKHAR SINGH,Internal,ANKUR SRIVASTAVA NAURATAN KAMAL AVADHESH KUMAR BHASKER SHAILENDRA KUMAR VINAYAK TRIPATHI,Shashank Singh,17-Jan-2026 02:37 PM,17-Jan-2026 03:30 PM,techsummary_2037215.pdf (1220.41 KB),12-Feb-2026,"INR 719,695.19",30.0,Shashank Singh,16-Feb-2026 01:10 PM,AOCATALRWH21.pdf (355.00 KB),CONTRACT VALUE INCLUDING GST,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Geophysicist, GWD Dn- Agra (Geophysical)",2026_UPGWD_1104355_1,21/ATALRWH/AGRA/2025-26,Construction work of Roof Top RainWater Harvesting Structures on Uchch Prathmik Vidhyalaya Nagar Block Fatehpur Sikri Agra Under Atal Bhujal Yojna,1.0,5810199.0,M/S ANUBHAV INDIA COMPANY,INR,"719,695.19",1.0,5810199.0,M/S ANUBHAV INDIA COMPANY,17-Jan-2026 09:17 AM,Accepted-AOC,ACCEPTED L1 BIDDER,16-Feb-2026 01:10 PM,AOC
,,.pdf,TENDER DOCUMENT SIGNED BY AUTHORISED SIGNATORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5809761.0,SHEELA ENTERPRISES,16-Jan-2026 07:02 PM,Rejected-AOC,REJECTED L3 BIDDER,16-Feb-2026 01:10 PM,AOC
,,.pdf,ANY OTHER DOCUMENT REQUIRED AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5809419.0,VRIDHHI ENTERPRISES,16-Jan-2026 03:12 PM,Rejected-AOC,REJECTED L2 BIDDER,16-Feb-2026 01:10 PM,AOC
2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
