Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Stage
Directorate of Local Bodies UP||Nagar Panchayat Kotra Jalaun,2026_DOLBU_1103808_4,217/NPKOTRA/2025-26 Date 02 Jan 2026,Nagar Panchayat Kotra Navvistarir Kshetra Ward No 1 Gandhinagar Me Edgah Ki Puliya Se Edgah Ke Gate Ke Aage Tak Evm Ground Me CC Sadak Ka Nirman Karya,1.0,5829386.0,M/s Jitendra Vyas,INR,"1,111,607.13",1,5829276,BUDHOLIYA CONSTRUCTION,29-Jan-2026 03:03 PM,Rejected-AOC,N,17-Feb-2026 05:52 PM,16-Feb-2026,"INR 1,111,607.13",90.0,Radha Ballabh,17-Feb-2026 05:52 PM,AOC.pdf (477.00 KB),Jitendra Vyas Is L1,Umakant Singh,Internal,RadhaBallabh Chaturvedi Rajkumar,Radha Ballabh,30-Jan-2026 04:43 PM,finsummary_2035830.pdf (254.37 KB),Technical,All Bids Are Admitted.,Radha Ballabh,30-Jan-2026 02:51 PM,technical_2035830.pdf,Umakant Singh,Internal,RadhaBallabh Chaturvedi Rajkumar,Radha Ballabh,30-Jan-2026 03:07 PM,30-Jan-2026 03:10 PM,techsummary_2035830.pdf (254.37 KB),Finance,M/s Jitendra Vyas is L1,Radha Ballabh,30-Jan-2026 04:21 PM,finance_2035830.pdf,BOQ Comparative Chart,AOC,05-Jan-2026 10:00 AM,30-Jan-2026 01:00 PM,05-Jan-2026 11:00 AM,29-Jan-2026 04:00 PM,NA ,NA ,05-Jan-2026 11:00 AM,29-Jan-2026 04:00 PM,30-Jan-2026 03:10 PM,1.0,RTGS - RTGS Payment,Directorate of Local Bodies UP||Nagar Panchayat Kotra Jalaun,217/NPKOTRA/2025-26 Date 02 Jan 2026,2026_DOLBU_1103808_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,12,474",No,fixed,,Executive Officer,Nagar Panchayat Kotra,"1,400",Executive Officer,Nagar Panchayat Kotra,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Nagar Panchayat Kotra Navvistarir Kshetra Ward No 1 Gandhinagar Me Edgah Ki Puliya Se Edgah Ke Gate Ke Aage Tak Evm Ground Me CC Sadak Ka Nirman Karya,Nagar Panchayat Kotra Navvistarir Kshetra Ward No 1 Gandhinagar Me Edgah Ki Puliya Se Edgah Ke Gate Ke Aage Tak Evm Ground Me CC Sadak Ka Nirman Karya,Please refer Tender documents. ,NA ,"11,24,744",Civil Works - Roads,NA ,Tender,90.0,90.0,Nagar Panchayat Kotra-Jalaun,285223.0,NA ,NA ,NA ,Office Nagar Panchayat Kotra-Jalaun,No ,No,1.0,New Date Extension,Date,,Executive Officer,Nagar Panchayat Kotra-Jalaun,AOC
,,,,,,,,,2,5829424,chandravati rathor,29-Jan-2026 02:57 PM,Rejected-AOC,N,17-Feb-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5829436,M/s Chansauliya Construction,29-Jan-2026 03:15 PM,Rejected-AOC,N,17-Feb-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5829386,M/s Jitendra Vyas,29-Jan-2026 03:43 PM,Accepted-AOC,Y,17-Feb-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5829490,M/s Pradeep Kumar Gupta Contractor,29-Jan-2026 03:17 PM,Rejected-AOC,N,17-Feb-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5823012,M/s Rakesh vyas,29-Jan-2026 03:06 PM,Rejected-AOC,N,17-Feb-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5829189,SHRI BALAJI CONSTRUCTION,29-Jan-2026 03:15 PM,Rejected-AOC,N,17-Feb-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
