Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,944/Jalkal/2025-26 Date 05-01-2026,2026_DOLBU_1104432_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD and Other Documents as per Tender Document/NIT",G M Jal,GM Jal Ghaziabad Nagar Nigam IV Floor Ghaziabad,1.0,TERM AND CONDITION,Technical Bid,,"4,34,950",No,fixed,,Nil,Nil,07-Jan-2026 03:30 PM,15-Jan-2026 04:00 PM,07-Jan-2026 03:30 PM,15-Jan-2026 02:00 PM,NA ,NA ,07-Jan-2026 03:30 PM,15-Jan-2026 02:00 PM,24-Jan-2026 04:35 PM,WORK 13 F INDRAPURAM ISTH WARD 98 NITI KHAND 03 EVAM JUDGE COLONY MAI 110 EVAM 160MM VAYAS KI 3300 METER HDPE PAYJAL PIPE LINE BICHANE KA KARYE,WORK 13 F INDRAPURAM ISTH WARD 98 NITI KHAND 03 EVAM JUDGE COLONY MAI 110 EVAM 160MM VAYAS KI 3300 METER HDPE PAYJAL PIPE LINE BICHANE KA KARYE,"Tender Fee, EMD and Other Documents as per Tender Document/NIT ",NA ,"1,44,97,667",Miscellaneous Works,NA ,Tender,90.0,180.0,Ghaziabad Nagar Nigam,201001.0,NA ,NA ,NA ,GM Jal Ghaziabad Nagar Nigam IV Floor Ghaziabad,No ,No,"17,700",Nil,Nil,No,1.0,SBI Bank,AOC,Committee Members,Internal,,Somendra Pratap Singh,12-Feb-2026 10:48 AM,finsummary_2037714.pdf (1374.51 KB),Finance,Bids_are_under_Evaluation_at_Tender_Cell,DESH RAJ,24-Jan-2026 05:03 PM,finance_2037714.pdf,BOQ Comparative Chart,1.0,5805882.0,M/S LISA CONSTRUCTIO,INR,"12,323,016.95",Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1104432_19,944/Jalkal/2025-26 Date 05-01-2026,WORK 13 F INDRAPURAM ISTH WARD 98 NITI KHAND 03 EVAM JUDGE COLONY MAI 110 EVAM 160MM VAYAS KI 3300 METER HDPE PAYJAL PIPE LINE BICHANE KA KARYE,1,5802329,M/S AKANSHA CONSTRUCTION,14-Jan-2026 11:44 AM,Rejected-Finance,L3,12-Feb-2026 10:48 AM,Committee Members,Internal,,Somendra Pratap Singh,24-Jan-2026 04:30 PM,24-Jan-2026 04:35 PM,techsummary_2037714.pdf (2097.42 KB),12-Feb-2026,"INR 12,323,016.95",3.0,Somendra Pratap Singh,12-Feb-2026 10:51 AM,2026_DOLBU_1104432_19.pdf (1375.00 KB),L1,Technical,Bids_are_under_Evaluation_at_Tender_Cell.PDF,Somendra Pratap Singh,16-Jan-2026 03:43 PM,technical_2037714.pdf,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5805926,M/S HANUMAT ENTERPRISES,15-Jan-2026 01:52 PM,Rejected-Finance,L4,12-Feb-2026 10:48 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5805882,M/S LISA CONSTRUCTIO,15-Jan-2026 01:14 PM,Accepted-AOC,L1,12-Feb-2026 10:51 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5802188,M/S YASH CONSTRUCTION COMPANY,13-Jan-2026 05:47 PM,Rejected-Finance,L2,12-Feb-2026 10:48 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5805844,SKV TRADING CO.,15-Jan-2026 11:53 AM,Rejected-Technical,Reject,24-Jan-2026 04:30 PM,,,,,,,,,,,,,,,,,,,,AOC
