EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"7,554",Yes,percentage,2.0%,Nil,Nil,EE RED GONDA,EE RED GONDA Vikas Bhwan Distt Gonda,1,Fee/PreQual/Technical,.pdf,NIT and T1,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,948/RED/ENIV/NIR/25-26 Dt 30-12-2025,2026_REDUP_1104689_23,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Panchayat Pure Tendua me Rajaram me ghar Jitendra Singh ke ghar marg par rabarmold interlocking ka Nirman Karya,Gram Panchayat Pure Tendua me Rajaram me ghar Jitendra Singh ke ghar marg par rabarmold interlocking ka Nirman Karya,Gram Panchayat Pure Tendua me Rajaram me ghar Jitendra Singh ke ghar marg par rabarmold interlocking ka Nirman Karya ,NA ,"3,77,695",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1.0,SBI Bank,950.0,Nil,Nil,No,08-Jan-2026 06:00 PM,14-Jan-2026 12:30 PM,08-Jan-2026 06:00 PM,14-Jan-2026 12:00 PM,NA ,NA ,08-Jan-2026 06:00 PM,14-Jan-2026 12:00 PM,23-Jan-2026 02:00 PM,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1104689_23,948/RED/ENIV/NIR/25-26 Dt 30-12-2025,Gram Panchayat Pure Tendua me Rajaram me ghar Jitendra Singh ke ghar marg par rabarmold interlocking ka Nirman Karya,1,5797266,M/S SEEMA SINGH,10-Jan-2026 04:31 PM,Accepted-AOC,L1,09-Feb-2026 05:42 PM,1.0,5797266.0,M/S SEEMA SINGH,INR,"377,128.28",EE RED GONDA,Internal,Er J B Singh EE Er Virendra Kumar Pathak AE Sri L.K. Chakaravarti DAO,Jay Bahadur Singh,09-Feb-2026 05:40 PM,finsummary_2038292.pdf (251.57 KB),Finance,Summary,Jay Bahadur Singh,09-Feb-2026 05:37 PM,,BOQ Comparative Chart,EE RED GONDA,Internal,Sri Jai Bahadur Singh EE Sri Virendra Kumar Pathak AE Sri L. K. Chakravarti DAO,VIRENDRA KUMAR PATHAK,23-Jan-2026 01:10 PM,23-Jan-2026 02:00 PM,techsummary_2038292.pdf (466.50 KB),Technical,Summary,VIRENDRA KUMAR PATHAK,23-Jan-2026 12:38 PM,,09-Feb-2026,"INR 377,128.28",120.0,Jay Bahadur Singh,09-Feb-2026 05:42 PM,23Tendua.pdf (252.00 KB),Bond,AOC
,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5797655,Vishnu Pratap Singh,10-Jan-2026 06:55 PM,Rejected-Finance,L2,09-Feb-2026 05:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
