Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
09-Feb-2026,"INR 375,441.26",120.0,Jay Bahadur Singh,09-Feb-2026 06:26 PM,01AG.pdf (197.00 KB),Bond,1,5800704,AGRIMA TRADERS,13-Jan-2026 06:25 AM,Accepted-AOC,L1,09-Feb-2026 06:26 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1104689_1,948/RED/ENIV/NIR/25-26 Dt 30-12-2025,Gram Panchayat Rupaedeeh Bahadipur me Sri Anantram ke ghar se Bramhadev Sthan marg par rabarmold interlocking ka Nirman Karya,1.0,5800704.0,AGRIMA TRADERS,INR,"375,441.26",Technical,Summary,VIRENDRA KUMAR PATHAK,23-Jan-2026 11:38 AM,,EE RED GONDA,Internal,Er J B Singh EE Er Virendra Kumar Pathak AE Sri L.K. Chakaravarti DAO,Jay Bahadur Singh,09-Feb-2026 06:24 PM,finsummary_2038137.pdf (197.35 KB),Finance,Summary,Jay Bahadur Singh,09-Feb-2026 06:21 PM,,BOQ Comparative Chart,EE RED GONDA,Internal,Sri Jai Bahadur Singh EE Sri Virendra Kumar Pathak AE Sri L. K. Chakravarti DAO,VIRENDRA KUMAR PATHAK,23-Jan-2026 02:21 PM,23-Jan-2026 02:25 PM,techsummary_2038137.pdf (463.31 KB),AOC,"7,525",Yes,percentage,2.0%,Nil,Nil,08-Jan-2026 06:00 PM,14-Jan-2026 12:30 PM,08-Jan-2026 06:00 PM,14-Jan-2026 12:00 PM,NA ,NA ,08-Jan-2026 06:00 PM,14-Jan-2026 12:00 PM,23-Jan-2026 02:25 PM,1.0,SBI Bank,950.0,Nil,Nil,No,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,948/RED/ENIV/NIR/25-26 Dt 30-12-2025,2026_REDUP_1104689_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Panchayat Rupaedeeh Bahadipur me Sri Anantram ke ghar se Bramhadev Sthan marg par rabarmold interlocking ka Nirman Karya,Gram Panchayat Rupaedeeh Bahadipur me Sri Anantram ke ghar se Bramhadev Sthan marg par rabarmold interlocking ka Nirman Karya,Gram Panchayat Rupaedeeh Bahadipur me Sri Anantram ke ghar se Bramhadev Sthan marg par rabarmold interlocking ka Nirman Karya ,NA ,"3,76,231",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1,Fee/PreQual/Technical,.pdf,NIT and T1,AOC
,,,,,,,2,5799891,M/S SINGH CONSTRUCTION,12-Jan-2026 06:23 PM,Rejected-Finance,L2,09-Feb-2026 06:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,AOC
