Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
28-Feb-2026,"INR 2,114,758.3",90.0,Satyaprakash Mishra,28-Feb-2026 04:02 PM,shani.pdf (1165.00 KB),AWARD OF CONTRACT,1.0,5865302.0,M/S K D R S S AND SONS,INR,"2,114,758.3",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1114628_1,Notice No. 2292 date 12-01-2026,Construction of Hall Toilet and kitchen for Community Center at City South Shani mandir road at Jyoti Convent School Near and front Ram Naresh house,1,5865302,M/S K D R S S AND SONS,14-Feb-2026 07:15 PM,Accepted-AOC,accepted,28-Feb-2026 04:02 PM,Finance,d,Satyaprakash Mishra,28-Feb-2026 03:55 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,19-Feb-2026 04:48 PM,20-Feb-2026 01:00 PM,techsummary_2067215.pdf (736.99 KB),Technical,d,Satyaprakash Mishra,19-Feb-2026 04:45 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,28-Feb-2026 03:58 PM,finsummary_2067215.pdf (1165.47 KB),AOC,1.0,SBI Bank,"2,500",Nil,Nil,No,"43,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,pdf,11-Feb-2026 09:00 AM,17-Feb-2026 01:00 PM,11-Feb-2026 09:00 AM,16-Feb-2026 05:00 PM,NA ,NA ,11-Feb-2026 09:00 AM,16-Feb-2026 05:00 PM,20-Feb-2026 01:00 PM,eeredallahabad,eeredallahabad,Construction of Hall Toilet and kitchen for Community Center at City South Shani mandir road at Jyoti Convent School Near and front Ram Naresh house,Construction of Hall Toilet and kitchen for Community Center at City South Shani mandir road at Jyoti Convent School Near and front Ram Naresh house,Please refer Tender documents. ,NA ,"21,17,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 2292 date 12-01-2026,2026_REDUP_1114628_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,5875795,M/S SADGURU CONSTRUCTION SUPPLIERS,16-Feb-2026 04:08 PM,Rejected-Finance,Higher,28-Feb-2026 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
