Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
25-Feb-2026,"INR 834,827",21.0,ravi shanker mishra,28-Feb-2026 01:24 PM,AOC_2.pdf (216.00 KB),Agreement Number 36 / EE / 2025-26,1.0,5805352.0,DEV ENTERPRISES,INR,"834,827","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||MDD, varanasi",2026_UPIDC_1104936_2,05 / EE / 2025-26,Patch repairing on Canal Service Road of Baury Dy.,1,5805352,DEV ENTERPRISES,15-Jan-2026 09:21 AM,Accepted-AOC,First Lowest,28-Feb-2026 01:25 PM,Finance,Three bidders participated and all are financially admitted.,ravi shanker mishra,11-Feb-2026 06:46 PM,finance_2038681.pdf,BOQ Comparative Chart,Ravi Shankar Mishra,Internal,Harendra Kumar,ravi shanker mishra,20-Jan-2026 10:56 AM,20-Jan-2026 03:00 PM,techsummary_2038681.pdf (120.45 KB),Technical,Three bidders participated and all are technically admitted.,ravi shanker mishra,20-Jan-2026 10:27 AM,technical_2038681.pdf,Ravi Shankar Mishra,Internal,Harendra Kumar,ravi shanker mishra,11-Feb-2026 07:16 PM,finsummary_2038681.pdf (120.45 KB),AOC,Patch repairing on Canal Service Road of Baury Dy.,Patch repairing on Canal Service Road R/B between Km 4.100 to Km 7.400 of Baury Dy.,Please refer Tender documents. ,NA ,"11,03,391",Civil Works,NA ,Tender,90.0,21.0,Vill-Pandeypur Po-Pachokhar Chandauli,232101.0,NA ,NA ,NA ,Executive Engineer Moosa Khand Dam Div Varanasi,No ,No,09-Jan-2026 12:00 PM,15-Jan-2026 03:00 PM,09-Jan-2026 12:00 PM,15-Jan-2026 01:00 PM,NA ,NA ,09-Jan-2026 12:00 PM,15-Jan-2026 01:00 PM,20-Jan-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||MDD, varanasi",05 / EE / 2025-26,2026_UPIDC_1104936_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer Moosa Khand Dam Div Varanasi,Executive Engineer Moosa Khand Dam Division Sigra Varanasi,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,"IDT-1, IDT-2, IDT-3, Valid Registration, Rate Validity, GSTIN, Experience etc","22,000",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,5805467,KIRTI CONSTRUCTION,15-Jan-2026 10:02 AM,Rejected-AOC,Third Lowest,28-Feb-2026 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5804085,Shree Construction,15-Jan-2026 12:09 PM,Rejected-AOC,Second Lowest,28-Feb-2026 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
