Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Directorate of Local Bodies UP||Nagar Panchayat Kotra Jalaun,2026_DOLBU_1103808_2,217/NPKOTRA/2025-26 Date 02 Jan 2026,Nagar Panchayat Kotra Navvistarir Kshetra Ward No 1 Gandhinagar Mu Khandani me Sukhveer Ke Phatak Se Parshuram Ke Mkan Tak CC Sadak Evm Nali Ka Nirman Karya,1.0,5829479.0,M/s Pradeep Kumar Gupta Contractor,INR,"905,556.97",1,5829389,M/s Chansauliya Construction,29-Jan-2026 03:18 PM,Rejected-AOC,N,17-Feb-2026 05:45 PM,16-Feb-2026,"INR 905,556.97",90.0,Radha Ballabh,17-Feb-2026 05:45 PM,AOC.pdf (481.00 KB),M/S Pradeep Kumar Gupta Thekedar is L1,Umakant Singh,Internal,RadhaBallabh Chaturvedi Rajkumar,Radha Ballabh,30-Jan-2026 04:34 PM,finsummary_2035802.pdf (254.37 KB),Technical,All Bids Are Admitted,Radha Ballabh,30-Jan-2026 02:42 PM,technical_2035802.pdf,Umakant Singh,Internal,RadhaBallabh Chaturvedi Rajkumar,Radha Ballabh,30-Jan-2026 03:02 PM,30-Jan-2026 03:05 PM,techsummary_2035802.pdf (254.37 KB),Finance,M/s Pradeep Kumar Gupta Contractor is L1,Radha Ballabh,30-Jan-2026 04:19 PM,finance_2035802.pdf,BOQ Comparative Chart,AOC,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,NIT,Executive Officer,Nagar Panchayat Kotra-Jalaun,"1,150",Executive Officer,Nagar Panchayat Kotra,No,05-Jan-2026 10:00 AM,30-Jan-2026 01:00 PM,05-Jan-2026 11:00 AM,29-Jan-2026 04:00 PM,NA ,NA ,05-Jan-2026 11:00 AM,29-Jan-2026 04:00 PM,30-Jan-2026 03:05 PM,Directorate of Local Bodies UP||Nagar Panchayat Kotra Jalaun,217/NPKOTRA/2025-26 Date 02 Jan 2026,2026_DOLBU_1103808_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Nagar Panchayat Kotra Navvistarir Kshetra Ward No 1 Gandhinagar Mu Khandani me Sukhveer Ke Phatak Se Parshuram Ke Mkan Tak CC Sadak Evm Nali Ka Nirman Karya,Nagar Panchayat Kotra Navvistarir Kshetra Ward No 1 Gandhinagar Mu Khandani me Sukhveer Ke Phatak Se Parshuram Ke Mkan Tak CC Sadak Evm Nali Ka Nirman Karya,Please refer Tender documents. ,NA ,"9,15,596",Civil Works - Roads,NA ,Tender,90.0,90.0,Nagar Panchayat Kotra-Jalaun,285223.0,NA ,NA ,NA ,Office Nagar Panchayat Kotra-Jalaun,No ,No,1.0,New Date Extension,Date,,"91,560",No,fixed,,Executive Officer,Nagar Panchayat Kotra,AOC
,,,,,,,,,2,5829313,M/s Jitendra Vyas,29-Jan-2026 03:34 PM,Rejected-AOC,N,17-Feb-2026 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5829479,M/s Pradeep Kumar Gupta Contractor,29-Jan-2026 03:13 PM,Accepted-AOC,Y,17-Feb-2026 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5823010,M/s Rakesh vyas,29-Jan-2026 03:08 PM,Rejected-AOC,N,17-Feb-2026 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5822873,PARIHAR INTER PRIZEZ,29-Jan-2026 03:20 PM,Rejected-AOC,N,17-Feb-2026 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5829165,SHRI BALAJI CONSTRUCTION,29-Jan-2026 03:14 PM,Rejected-AOC,N,17-Feb-2026 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
