Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Directorate of Local Bodies UP||Nagar Panchayat Shamsabad Farrukhabad,808/NPSHAM/2025-26,2026_DOLBU_1106313_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,EXECUTIVE OFFICER,NAGAR PANCHAYAT SHAMSHABAD FARRUKHABAD,14-Jan-2026 03:00 PM,10-Feb-2026 04:00 PM,14-Jan-2026 03:00 PM,10-Feb-2026 02:00 PM,NA ,NA ,14-Jan-2026 03:00 PM,10-Feb-2026 02:00 PM,"4,500",EXECUTIVE OFFICER,NAGAR PANCHAYAT SHAMSHABAD FARRUKHABAD,No,"90,000",No,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT SHAMSHABAD FARRUKHABAD,1.0,DD - Demand Draft,NAGAR PANCHAYAT SHAMSHABAD KE MOH SIKANDARPUR MAHMOOD KI GATA NO 142 KE TALAB KI KHUDAI AVAM SAUNDARIKARAN KARYA,WORK,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,NAGAR PANCHAYAT SHAMSHABAD FARRUKHABAD,209503.0,NA ,NA ,NA ,NAGAR PANCHAYAT SHAMSHABAD FARRUKHABAD,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,AOC,AVNISH KUMAR,Internal,"PAWAN KUMAR, SHRI KISHAN",Avnish Kumar,11-Feb-2026 09:27 AM,finsummary_2041112.pdf (835.47 KB),AVNISH KUMAR,Internal,"PAWAN KUMAR, SHRI KISHAN",Avnish Kumar,11-Feb-2026 09:22 AM,techsummary_2041112.pdf (835.47 KB),Directorate of Local Bodies UP||Nagar Panchayat Shamsabad Farrukhabad,2026_DOLBU_1106313_1,808/NPSHAM/2025-26,NAGAR PANCHAYAT SHAMSHABAD KE MOH SIKANDARPUR MAHMOOD KI GATA NO 142 KE TALAB KI KHUDAI AVAM SAUNDARIKARAN KARYA,1.0,5828485.0,KARTIK CONTRACTOR AND SUPPLIERS,INR,"4,499,550",1,5828444,BALAJI CONSTRUCTION AND SUPPLIERS,28-Jan-2026 09:32 AM,Rejected-AOC,3rd rank,11-Feb-2026 09:32 AM,11-Feb-2026,"INR 4,499,550",90.0,Avnish Kumar,11-Feb-2026 09:32 AM,NEWOPEN.pdf (835.00 KB),contract letter,Finance,SUMMARY LETTER,Avnish Kumar,11-Feb-2026 09:20 AM,finance_2041112.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,.xls,FINANCIAL,AOC,,,,,,,,,,,,,,,,,,,,,,2,5828485,KARTIK CONTRACTOR AND SUPPLIERS,28-Jan-2026 10:10 AM,Accepted-AOC,1st rank,11-Feb-2026 09:32 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5828473,PASHUPATI NATH ENTERPRISES,28-Jan-2026 09:50 AM,Rejected-AOC,2nd rank,11-Feb-2026 09:32 AM,,,,,,,,,,,,,,AOC
