Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
05-Jan-2026 10:00 AM,13-Jan-2026 12:30 PM,05-Jan-2026 10:00 AM,12-Jan-2026 10:30 AM,NA ,NA ,05-Jan-2026 10:00 AM,12-Jan-2026 10:30 AM,23-Jan-2026 01:15 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical Doocments,"24,000",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,Construction work of CC road from Sunheti Road to Yakub house in village Issopur Khurgan.,Construction work of CC road from Sunheti Road to Yakub house in village Issopur Khurgan.,Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,180.0,SHAMLI,247776.0,NA ,NA ,NA ,"EE RED Office, Shamli",No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,907/EERED/TENDER/2025-26/ Dt 12-12-2025,2026_REDUP_1103586_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Shamli,"EE RED Office, Shamli",AOC,Executive Engineer,Internal,,Avinash Kumar,04-Feb-2026 07:03 PM,finsummary_2035255.pdf (568.82 KB),Technical,OK,Avinash Kumar,17-Jan-2026 11:06 AM,technical_2035255.pdf,Executive Engineer,Internal,,Parmod Kumar,23-Jan-2026 01:11 PM,23-Jan-2026 01:15 PM,techsummary_2035255.pdf (9708.17 KB),Finance,ok,Avinash Kumar,24-Jan-2026 04:46 PM,,BOQ Comparative Chart,1,5796843,M/S MARUF ALI CONTRACTOR,10-Jan-2026 09:52 AM,Rejected-Finance,L2,04-Feb-2026 07:03 PM,1.0,5793810.0,RAHISHUDIN,INR,"1,147,215.547",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2026_REDUP_1103586_2,907/EERED/TENDER/2025-26/ Dt 12-12-2025,Construction work of CC road from Sunheti Road to Yakub house in village Issopur Khurgan.,04-Feb-2026,"INR 1,150,667.55",90.0,Avinash Kumar,04-Feb-2026 07:11 PM,letter.pdf (569.00 KB),AOC
,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5793810,RAHISHUDIN,10-Jan-2026 07:56 PM,Accepted-AOC,L1,04-Feb-2026 07:11 PM,,,,,,,,,,,,,,,,AOC
