Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"17,700",Nil,Nil,No,General Manager Zone-3 UPPCL Lucknow,Office of the General Manager Zone-3 UPPCL Lucknow,"7,85,000",No,fixed,,Nil,Nil,1.0,SBI Bank,25-Sep-2025 10:00 AM,03-Oct-2025 04:00 PM,25-Sep-2025 10:00 AM,03-Oct-2025 03:00 PM,NA ,NA ,25-Sep-2025 10:00 AM,03-Oct-2025 03:00 PM,15-Oct-2025 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,32/GM-3/UPPCL/2025-26 DATED-18.09.2025,2025_UPPRC_1076306_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of Ramp and Corridor at BRD Medical College Gorakhpur,Construction of Ramp and Corridor at BRD Medical College Gorakhpur,As per bid documents ,NA ,"3,92,12,000",Civil Works - Buildings,N/A ,Tender,90.0,540.0,Gorakhpur,273001.0,NA ,NA ,NA ,Office of the General Manager Zone-3 UPPCL Lucknow,No ,No,AOC,Finance,Attached,RAKESH VERMA,29-Oct-2025 12:47 PM,,BOQ Comparative Chart,"General Manager,Zone-3",Internal,Attached,ANIL KUMAR SINGH,14-Oct-2025 11:55 AM,15-Oct-2025 12:00 PM,techsummary_1966031.pdf (1236.27 KB),Technical,Attached,Ajai Pratap Singh,14-Oct-2025 10:53 AM,technical_1966031.pdf,"General Manager,Zone-3",Internal,Attached,ANIL KUMAR SINGH,04-Nov-2025 12:21 PM,finsummary_1966031.pdf (1236.27 KB),04-Nov-2025,"INR 36,000,847.55",540.0,ANIL KUMAR SINGH,04-Nov-2025 12:25 PM,BRD_Gayatri.pdf (1671.00 KB),Attached,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,2025_UPPRC_1076306_1,32/GM-3/UPPCL/2025-26 DATED-18.09.2025,Construction of Ramp and Corridor at BRD Medical College Gorakhpur,1.0,5570085.0,M/S GAYTRI ASSOCIATE,INR,"36,000,847.55",1,5579104,EAMON BUILDERS PRIVATE LIMITED,03-Oct-2025 02:24 PM,Rejected-Technical,Disqualified,14-Oct-2025 11:55 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5572744,M/S ASTHBHUJA CONSTRUCTION COMPANY,29-Sep-2025 05:00 PM,Rejected-Technical,Disqualified,14-Oct-2025 11:55 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5579460,M/S CHANDRAMOHAN UPADHYAY,03-Oct-2025 02:39 PM,Rejected-Technical,Disqualified,14-Oct-2025 11:55 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5570085,M/S GAYTRI ASSOCIATE,03-Oct-2025 11:12 AM,Accepted-AOC,L1,04-Nov-2025 12:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5579501,SHREEASHOK,03-Oct-2025 01:44 PM,Rejected-Finance,L2,04-Nov-2025 12:21 PM,AOC
