S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1,5185626,M/S H. K. BUILDERS,13-May-2025 03:17 PM,Accepted-AOC,L1,13-Nov-2025 04:13 PM,1.0,5185626.0,M/S H. K. BUILDERS,INR,"4,017,705.65",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2025_UPPRC_1035968_2,05/GM-4/UPPCL/2025-26 Dated 01-05-2025,TOURISM INFRASTRUCTURE DEVELOPMENT OF SARAS BIRD INFORMATIVE AND DESCRIPTIVE SIGNAGE,15-Jul-2025,"INR 4,017,705.65",180.0,RAJIV KUMAR PANDEY,13-Nov-2025 04:13 PM,AOC.pdf (44.00 KB),"Work Awarded to M/s H.K. Builders,",Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Ram Kumar Project Manager Unit-4 Agra, Sanjay Singh Projects Manager Unit-32 Aligarh Deependra Pratap Singh Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,24-May-2025 06:41 PM,finsummary_1876544.pdf (69.29 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,15-May-2025 04:01 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Ram Kumar Project Manager Unit-4 Agra, Sanjay Singh Projects Manager Unit-32 Aligarh Deependra Pratap Singh Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,15-May-2025 04:03 PM,17-May-2025 12:00 PM,techsummary_1876544.pdf (1574.54 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,24-May-2025 06:35 PM,,BOQ Comparative Chart,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,05/GM-4/UPPCL/2025-26 Dated 01-05-2025,2025_UPPRC_1035968_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,55,000",No,fixed,,"Project Manager,(Unit-4)",Agra,1,FDR - Fixed Deposit,03-May-2025 06:55 PM,14-May-2025 03:00 PM,03-May-2025 06:55 PM,14-May-2025 02:00 PM,NA ,NA ,03-May-2025 06:55 PM,14-May-2025 02:00 PM,17-May-2025 12:00 PM,"11,800","Project Manager,(Unit-4)",Agra,No,TOURISM INFRASTRUCTURE DEVELOPMENT OF SARAS BIRD INFORMATIVE AND DESCRIPTIVE SIGNAGE,TOURISM INFRASTRUCTURE DEVELOPMENT OF SARAS BIRD INFORMATIVE AND DESCRIPTIVE SIGNAGE AT TEH. KISHNI IN DISTT. MAINPURI (U.P),Please refer Tender documents. ,NA ,"40,52,148",Miscellaneous Works,NA ,Tender,90.0,180.0,Signage Kishni,205223.0,NA ,NA ,NA ,General Manager (Zone-4) Agra,No ,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",AOC
2,5186908,M/S SHRI SHYAMJI BUILDERS,13-May-2025 10:27 PM,Rejected-Finance,Being Second Lowest,24-May-2025 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,AOC
