Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
09-Sep-2025 06:55 PM,22-Sep-2025 11:00 AM,09-Sep-2025 06:55 PM,19-Sep-2025 05:00 PM,NA ,NA ,09-Sep-2025 06:55 PM,19-Sep-2025 05:00 PM,06-Nov-2025 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","49,100",No,fixed,,Nil,Nil,1.0,SBI Bank,"Topographical DGPS and drone survey of kadalpur ,tappal sector -4A 5A sector -34 ,YEIDA , WC-04","Topographical DGPS and drone survey of kadalpur ,tappal sector -4A 5A sector -34 ,YEIDA , WC-04",Please refer Tender documents. ,NA ,"24,54,765",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/417 DT-02/09/2025,2025_YEIDA_1072526_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,840.0,Nil,Nil,No,AOC,Committee,Internal,Committee,BHARAM PAL SINGH,06-Nov-2025 03:19 PM,25-May-2026 05:55 PM,techsummary_1957488.pdf (594.42 KB),Finance,EVALUATION,BHARAM PAL SINGH,26-Nov-2025 01:05 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,26-Nov-2025 01:08 PM,finsummary_1957488.pdf (868.03 KB),Technical,EVALUATION,BHARAM PAL SINGH,06-Nov-2025 03:04 PM,,1,5544248,Dronix Technologies Private Limited,19-Sep-2025 04:36 PM,Rejected-Technical,DISQUALIFIED,06-Nov-2025 03:19 PM,1.0,5545340.0,Habib survey and design pvt ltd,INR,"2,339,391.16",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1072526_5,YEA/GM(PROJECT)/2025/417 DT-02/09/2025,"Topographical DGPS and drone survey of kadalpur ,tappal sector -4A 5A sector -34 ,YEIDA , WC-04",26-Nov-2025,"INR 2,339,391.16",60.0,BHARAM PAL SINGH,26-Nov-2025 01:10 PM,AOC417_5.pdf (868.00 KB),AOC,AOC
,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5545340,Habib survey and design pvt ltd,19-Sep-2025 12:14 PM,Accepted-AOC,L1,26-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5542112,M/S AHMAD LAND SURVEYING,19-Sep-2025 03:12 PM,Rejected-Finance,L2,26-Nov-2025 01:08 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5546201,SHREEASHOK,19-Sep-2025 04:01 PM,Rejected-Finance,L3,26-Nov-2025 01:08 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5545022,SRC INFRACON PVT LTD,19-Sep-2025 04:55 PM,Rejected-Technical,DISQUALIFIED,06-Nov-2026 05:55 PM,,,,,,,,,,,,,,,,,AOC
