S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5066257.0,R.S.ASSOCIATE,INR,"290,000",UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Allahabad,2025_UPTCL_1017084_1,71/ETC-II(P)/2024-2025,71/ETC-II(P)/2024-2025,1,5066930,BARKATI ENTERPRISES,21-Mar-2025 04:22 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Apr-2025 03:50 PM,11-Nov-2025,"INR 290,000",60.0,GYANENDRA KUMAR,11-Nov-2025 05:19 PM,T71.pdf (2912.00 KB),"Overhauling of 145 KV Circuit breakers at 132 KV S/S Sarai Akil, Kaushambi under ETD-IV Prayagraj.",Superintending Engineer,Internal,"Executive Engineer (A), Senior Account Officer",GYANENDRA KUMAR,21-Apr-2025 03:57 PM,21-Apr-2025 04:10 PM,techsummary_1833310.pdf (377.78 KB),Finance,PART IInd HAS BEEN OPENED OF E-T-NO.71,GYANENDRA KUMAR,21-Apr-2025 04:15 PM,finance_1833310.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"Executive Engineer (A), Senior Account Officer",GYANENDRA KUMAR,21-Apr-2025 04:20 PM,finsummary_1833310.pdf (377.78 KB),Technical,PART IInd HAS BEEN OPENED OF E-T-NO.71,GYANENDRA KUMAR,21-Apr-2025 03:50 PM,technical_1833310.pdf,AOC,13-Mar-2025 10:00 AM,22-Mar-2025 01:00 PM,13-Mar-2025 10:00 AM,21-Mar-2025 05:00 PM,NA ,NA ,13-Mar-2025 10:00 AM,21-Mar-2025 05:00 PM,21-Apr-2025 04:10 PM,"3,000",No,fixed,,Executive Engineer Electy. Trans. Div. Naini Alld.,PRAYAGRAJ,1.0,RTGS - RTGS Payment,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Allahabad,71/ETC-II(P)/2024-2025,2025_UPTCL_1017084_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,71/ETC-II(P)/2024-2025,71/ETC-II(P)/2024-2025,Please refer Tender documents. ,NA ,"2,97,500",Electrical Works,NA ,Tender,120.0,60.0,"132 KV S/S Sarai Akil, 132 KV S/S KAUSHAMBI",212303.0,NA ,NA ,NA ,P,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost and E.M.D. RTGS/NEFT slip, Tender document photocopy of Pan card, GSTIN, experience cop",Superintending Engineer,"Superintending Engineer, Electricity Transmission Circle-II, U.P. Power Transmission Corporation Ltd. 57- George Town, Prayagraj.",590.0,Executive Engineer Electy. Trans. Div. Naini Alld.,PRAYAGRAJ,No,AOC
,,,,,,,,,2,5066257,R.S.ASSOCIATE,21-Mar-2025 12:03 PM,Accepted-AOC,Ist Lowest,11-Nov-2025 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC
,,,,,,,,,3,5065869,SWITCHGEAR AND TRANSFORMER CARE CENTRE,21-Mar-2025 09:16 AM,Rejected-AOC,IInd Lowest,11-Nov-2025 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
