Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Ram Kumar Project Manager Unit-4 Agra, Sanjay Singh Projects Manager Unit-32 Aligarh Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,26-Jul-2025 02:08 PM,26-Jul-2025 03:00 PM,techsummary_1922616.pdf (2548.13 KB),Technical,Four Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,26-Jul-2025 02:05 PM,,21-Aug-2025,"INR 4,827,698.75",270.0,RAJIV KUMAR PANDEY,13-Nov-2025 01:49 PM,AOC.pdf (44.00 KB),"Work Awarded to M/s Maa Rehna Construction,",1,5323766,DHAROHAR ENTERPRISES,14-Jul-2025 10:33 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Jul-2025 02:05 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2025_UPPRC_1047134_12,14/GM-4/UPPCL/2025-26 Dated 29.05.2025,TOURISM DEVELOPMENT WORK OF CHAKLESHWAR MAHADEV MANDIR AT PAIDHAT IN DISTRICT-FIROZABAD (U.P.),Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Ram Kumar Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,04-Aug-2025 07:02 PM,finsummary_1922616.pdf (74.03 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,04-Aug-2025 06:42 PM,,BOQ Comparative Chart,1.0,5354077.0,M/S MAA REHNA CONSTRUCTIONS,INR,"4,827,698.75",AOC,1.0,Fee/PreQual/Technical,.pdf,Bid Doc,"11,800","Project Manager,(Unit-4)",Agra,No,TOURISM DEVELOPMENT WORK OF CHAKLESHWAR MAHADEV MANDIR AT PAIDHAT IN DISTRICT-FIROZABAD (U.P.),TOURISM DEVELOPMENT WORK OF CHAKLESHWAR MAHADEV MANDIR AT PAIDHAT IN DISTRICT-FIROZABAD (U.P.),Please refer Tender documents. ,NA ,"48,60,262",Civil Works - Buildings,NA ,Tender,90.0,270.0,Paidhat Firozabad,283152.0,NA ,NA ,NA ,office of General Manager (Zone-4) Agra,No ,No,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,14/GM-4/UPPCL/2025-26 Dated 29.05.2025,2025_UPPRC_1047134_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"97,000",No,fixed,,"Project Manager,(Unit-4)",Agra,1.0,FDR - Fixed Deposit,11-Jul-2025 05:00 PM,18-Jul-2025 03:00 PM,11-Jul-2025 05:00 PM,18-Jul-2025 02:00 PM,NA ,NA ,11-Jul-2025 05:00 PM,18-Jul-2025 02:00 PM,26-Jul-2025 03:00 PM,AOC
,,,,,,,,,,,,,,,,,,,2,5354077,M/S MAA REHNA CONSTRUCTIONS,18-Jul-2025 12:54 PM,Accepted-AOC,L1,13-Nov-2025 01:49 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,5353729,N P CONSTRUCTIONS,18-Jul-2025 11:43 AM,Rejected-Finance,Being Second Lowest,04-Aug-2025 07:02 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,5337763,YAMRAJ INFRASTRUCTURE,16-Jul-2025 03:08 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Jul-2025 02:05 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
